주파수 (Hz)	레벨 (dB)
43.066406	-27.127401
86.132813	-27.182095
129.199219	-27.004517
172.265625	-21.783899
215.332031	-16.532919
258.398438	-13.714532
301.464844	-13.653837
344.531250	-16.545650
387.597656	-22.841902
430.664063	-23.674902
473.730469	-25.777298
516.796875	-26.489595
559.863281	-26.763945
602.929688	-27.248579
645.996094	-25.113171
689.062500	-23.457991
732.128906	-25.417727
775.195313	-26.969118
818.261719	-25.834213
861.328125	-27.611214
904.394531	-31.165648
947.460938	-35.922756
990.527344	-34.273251
1033.593750	-30.712872
1076.660156	-29.901649
1119.726563	-33.652550
1162.792969	-37.876644
1205.859375	-38.873314
1248.925781	-38.048191
1291.992188	-34.588116
1335.058594	-34.478390
1378.125000	-35.328007
1421.191406	-34.766819
1464.257813	-33.921719
1507.324219	-35.872532
1550.390625	-36.841099
1593.457031	-36.275700
1636.523438	-38.059349
1679.589844	-37.920670
1722.656250	-36.503181
1765.722656	-37.121819
1808.789063	-39.805973
1851.855469	-38.501183
1894.921875	-35.459923
1937.988281	-35.261143
1981.054688	-36.148415
2024.121094	-36.708321
2067.187500	-36.967064
2110.253906	-37.974888
2153.320313	-37.519543
2196.386719	-37.099152
2239.453125	-39.036377
2282.519531	-38.745430
2325.585938	-36.327427
2368.652344	-35.869213
2411.718750	-38.280281
2454.785156	-38.114590
2497.851563	-37.417255
2540.917969	-37.167278
2583.984375	-36.990471
2627.050781	-37.725632
2670.117188	-36.132954
2713.183594	-38.258640
2756.250000	-39.673794
2799.316406	-39.935310
2842.382813	-40.071335
2885.449219	-40.618877
2928.515625	-40.010609
2971.582031	-40.165810
3014.648438	-41.646381
3057.714844	-40.318058
3100.781250	-39.798306
3143.847656	-38.927177
3186.914063	-38.151295
3229.980469	-36.799374
3273.046875	-37.701439
3316.113281	-40.473343
3359.179688	-40.539482
3402.246094	-41.959377
3445.312500	-45.001770
3488.378906	-44.877155
3531.445313	-43.597523
3574.511719	-42.775154
3617.578125	-43.843220
3660.644531	-44.164925
3703.710938	-44.439465
3746.777344	-45.138340
3789.843750	-45.852364
3832.910156	-46.239410
3875.976563	-46.007206
3919.042969	-45.564381
3962.109375	-46.304375
4005.175781	-46.681175
4048.242188	-45.207684
4091.308594	-43.206760
4134.375000	-42.134304
4177.441406	-40.928188
4220.507813	-38.945370
4263.574219	-41.336239
4306.640625	-41.740776
4349.707031	-41.945168
4392.773438	-41.769619
4435.839844	-42.274662
4478.906250	-44.751472
4521.972656	-43.937267
4565.039063	-43.210999
4608.105469	-43.052101
4651.171875	-42.209347
4694.238281	-41.823830
4737.304688	-42.196590
4780.371094	-42.482174
4823.437500	-43.745399
4866.503906	-44.004768
4909.570313	-42.870701
4952.636719	-42.624657
4995.703125	-43.829414
5038.769531	-43.323235
5081.835938	-43.307365
5124.902344	-45.222931
5167.968750	-46.777214
5211.035156	-46.669140
5254.101563	-46.650944
5297.167969	-45.746792
5340.234375	-45.524456
5383.300781	-45.218559
5426.367188	-45.025478
5469.433594	-46.166985
5512.500000	-46.737221
5555.566406	-48.469940
5598.632813	-48.868744
5641.699219	-46.863052
5684.765625	-45.019142
5727.832031	-44.975491
5770.898438	-45.131775
5813.964844	-45.259239
5857.031250	-45.862835
5900.097656	-46.332928
5943.164063	-44.464546
5986.230469	-43.807156
6029.296875	-44.876591
6072.363281	-45.061691
6115.429688	-44.652538
6158.496094	-44.614418
6201.562500	-45.804764
6244.628906	-44.380852
6287.695313	-43.907818
6330.761719	-44.118027
6373.828125	-43.289047
6416.894531	-42.829491
6459.960938	-42.395683
6503.027344	-42.262939
6546.093750	-42.144432
6589.160156	-42.445019
6632.226563	-42.718044
6675.292969	-42.091022
6718.359375	-43.111919
6761.425781	-44.394428
6804.492188	-42.800995
6847.558594	-43.477821
6890.625000	-45.001186
6933.691406	-45.312435
6976.757813	-45.244465
7019.824219	-42.534100
7062.890625	-40.617374
7105.957031	-41.585350
7149.023438	-41.028538
7192.089844	-42.201675
7235.156250	-42.349964
7278.222656	-41.682617
7321.289063	-41.346714
7364.355469	-37.962997
7407.421875	-38.311268
7450.488281	-40.099537
7493.554688	-40.033283
7536.621094	-40.530308
7579.687500	-39.322617
7622.753906	-40.044285
7665.820313	-40.456055
7708.886719	-40.194405
7751.953125	-40.400017
7795.019531	-39.084961
7838.085938	-37.733742
7881.152344	-36.969639
7924.218750	-36.922020
7967.285156	-38.255955
8010.351563	-38.433189
8053.417969	-37.774948
8096.484375	-36.621052
8139.550781	-37.038971
8182.617188	-38.951805
8225.683594	-38.464722
8268.750000	-37.640038
8311.816406	-39.742279
8354.882813	-39.595615
8397.949219	-36.612278
8441.015625	-36.116196
8484.082031	-36.101440
8527.148438	-36.911026
8570.214844	-36.895336
8613.281250	-37.255219
8656.347656	-38.387547
8699.414063	-38.247772
8742.480469	-37.632118
8785.546875	-37.078754
8828.613281	-38.574127
8871.679688	-39.246986
8914.746094	-38.345795
8957.812500	-39.317421
9000.878906	-39.040981
9043.945313	-37.705025
9087.011719	-36.312420
9130.078125	-34.740234
9173.144531	-35.077019
9216.210938	-36.876228
9259.277344	-36.119835
9302.343750	-37.568047
9345.410156	-38.888206
9388.476563	-40.168854
9431.542969	-40.173748
9474.609375	-40.927166
9517.675781	-40.251495
9560.742188	-40.704247
9603.808594	-40.951469
9646.875000	-41.198967
9689.941406	-41.282043
9733.007813	-39.735790
9776.074219	-39.819199
9819.140625	-42.475208
9862.207031	-43.103546
9905.273438	-39.807610
9948.339844	-39.689106
9991.406250	-40.932465
10034.472656	-42.267586
10077.539063	-41.278236
10120.605469	-40.122833
10163.671875	-39.485363
10206.738281	-41.074966
10249.804688	-42.411945
10292.871094	-42.288811
10335.937500	-41.850700
10379.003906	-41.750393
10422.070313	-42.367065
10465.136719	-42.068356
10508.203125	-42.799019
10551.269531	-41.735760
10594.335938	-42.090881
10637.402344	-40.989182
10680.468750	-39.852291
10723.535156	-41.757477
10766.601563	-39.954094
10809.667969	-40.248474
10852.734375	-41.413635
10895.800781	-42.810715
10938.867188	-43.242241
10981.933594	-42.884140
11025.000000	-44.507702
11068.066406	-44.965240
11111.132813	-45.594303
11154.199219	-44.034290
11197.265625	-43.005188
11240.332031	-44.119766
11283.398438	-42.861565
11326.464844	-41.246113
11369.531250	-41.495567
11412.597656	-41.994690
11455.664063	-43.731380
11498.730469	-45.665722
11541.796875	-43.882206
11584.863281	-42.602547
11627.929688	-43.578812
11670.996094	-45.751305
11714.062500	-43.504669
11757.128906	-42.779926
11800.195313	-45.685772
11843.261719	-47.518372
11886.328125	-46.969746
11929.394531	-47.068138
11972.460938	-46.105602
12015.527344	-47.940849
12058.593750	-47.258015
12101.660156	-46.219364
12144.726563	-46.533024
12187.792969	-45.330906
12230.859375	-44.307117
12273.925781	-44.436447
12316.992188	-43.827175
12360.058594	-45.685295
12403.125000	-48.806721
12446.191406	-51.063896
12489.257813	-53.097679
12532.324219	-51.628284
12575.390625	-48.579674
12618.457031	-47.302559
12661.523438	-48.927753
12704.589844	-50.605312
12747.656250	-48.863308
12790.722656	-48.746658
12833.789063	-50.871147
12876.855469	-51.502552
12919.921875	-47.657127
12962.988281	-46.489563
13006.054688	-48.436985
13049.121094	-50.463608
13092.187500	-48.956757
13135.253906	-49.969536
13178.320313	-50.428505
13221.386719	-49.441120
13264.453125	-50.913872
13307.519531	-52.310158
13350.585938	-49.593426
13393.652344	-49.315308
13436.718750	-50.338810
13479.785156	-51.221581
13522.851563	-52.300144
13565.917969	-53.339169
13608.984375	-51.299809
13652.050781	-50.459164
13695.117188	-50.652790
13738.183594	-52.729431
13781.250000	-55.762634
13824.316406	-54.440048
13867.382813	-55.659985
13910.449219	-53.635605
13953.515625	-54.174171
13996.582031	-54.864460
14039.648438	-53.796978
14082.714844	-54.439491
14125.781250	-56.837532
14168.847656	-53.780708
14211.914063	-55.098553
14254.980469	-54.004486
14298.046875	-53.433006
14341.113281	-56.085361
14384.179688	-56.284359
14427.246094	-56.966522
14470.312500	-59.697548
14513.378906	-55.841896
14556.445313	-53.428825
14599.511719	-53.594765
14642.578125	-55.966923
14685.644531	-56.711895
14728.710938	-53.187302
14771.777344	-53.000820
14814.843750	-53.491085
14857.910156	-53.665367
14900.976563	-59.053314
14944.042969	-60.666252
14987.109375	-62.850212
15030.175781	-69.975853
15073.242188	-77.044281
15116.308594	-80.587845
15159.375000	-80.349976
15202.441406	-83.114967
15245.507813	-84.411964
15288.574219	-85.999969
15331.640625	-87.229866
15374.707031	-87.549118
15417.773438	-87.427040
15460.839844	-87.353271
15503.906250	-87.486969
15546.972656	-87.771149
15590.039063	-88.222237
15633.105469	-88.860542
15676.171875	-89.384575
15719.238281	-89.754654
15762.304688	-89.978165
15805.371094	-90.143173
15848.437500	-90.298027
15891.503906	-90.482811
15934.570313	-90.765678
15977.636719	-91.247658
16020.703125	-91.691956
16063.769531	-91.974403
16106.835938	-92.174110
16149.902344	-92.435501
16192.968750	-92.848213
16236.035156	-93.308105
16279.101563	-93.685402
16322.167969	-93.985489
16365.234375	-94.081390
16408.300781	-94.239105
16451.367188	-94.825417
16494.433594	-96.075378
16537.500000	-98.062958
16580.566406	-100.757896
