주파수 (Hz)	레벨 (dB)
43.066406	-26.444630
86.132813	-26.568655
129.199219	-27.940723
172.265625	-23.534586
215.332031	-15.859614
258.398438	-12.388188
301.464844	-13.831643
344.531250	-18.701405
387.597656	-25.023853
430.664063	-24.926226
473.730469	-24.527718
516.796875	-26.721815
559.863281	-26.800446
602.929688	-26.114439
645.996094	-29.347776
689.062500	-33.012249
732.128906	-29.124207
775.195313	-25.631311
818.261719	-26.838669
861.328125	-29.726341
904.394531	-29.965939
947.460938	-33.252010
990.527344	-35.879848
1033.593750	-35.971779
1076.660156	-35.316666
1119.726563	-35.363869
1162.792969	-37.866898
1205.859375	-39.858566
1248.925781	-41.043892
1291.992188	-40.831158
1335.058594	-40.499634
1378.125000	-41.691784
1421.191406	-43.000439
1464.257813	-40.785439
1507.324219	-37.573315
1550.390625	-37.482929
1593.457031	-41.230915
1636.523438	-43.980457
1679.589844	-42.522362
1722.656250	-41.245975
1765.722656	-40.216515
1808.789063	-42.624401
1851.855469	-43.530273
1894.921875	-45.126732
1937.988281	-43.019093
1981.054688	-40.849804
2024.121094	-41.157990
2067.187500	-41.120865
2110.253906	-42.431057
2153.320313	-42.470871
2196.386719	-42.016239
2239.453125	-41.821426
2282.519531	-42.343872
2325.585938	-43.148796
2368.652344	-41.655159
2411.718750	-40.797749
2454.785156	-42.659473
2497.851563	-43.074390
2540.917969	-42.815636
2583.984375	-41.808510
2627.050781	-40.677345
2670.117188	-39.312237
2713.183594	-38.650501
2756.250000	-40.659172
2799.316406	-42.281578
2842.382813	-41.627823
2885.449219	-42.519573
2928.515625	-42.120358
2971.582031	-42.223572
3014.648438	-43.403908
3057.714844	-41.783554
3100.781250	-40.771175
3143.847656	-42.802715
3186.914063	-43.590622
3229.980469	-42.968719
3273.046875	-40.978195
3316.113281	-40.588524
3359.179688	-42.823032
3402.246094	-44.349865
3445.312500	-45.832355
3488.378906	-47.419743
3531.445313	-46.749802
3574.511719	-47.466042
3617.578125	-45.308468
3660.644531	-44.687828
3703.710938	-47.037125
3746.777344	-47.770123
3789.843750	-49.037067
3832.910156	-49.031414
3875.976563	-48.075191
3919.042969	-47.522385
3962.109375	-46.861378
4005.175781	-47.335667
4048.242188	-47.791718
4091.308594	-45.735752
4134.375000	-44.533043
4177.441406	-43.514843
4220.507813	-42.651440
4263.574219	-41.520161
4306.640625	-40.847572
4349.707031	-41.420006
4392.773438	-42.362453
4435.839844	-42.915741
4478.906250	-45.503880
4521.972656	-47.318882
4565.039063	-45.695225
4608.105469	-44.283321
4651.171875	-43.753742
4694.238281	-44.684147
4737.304688	-44.811592
4780.371094	-43.987762
4823.437500	-44.779613
4866.503906	-46.202972
4909.570313	-45.718700
4952.636719	-46.324261
4995.703125	-47.344860
5038.769531	-47.334183
5081.835938	-46.017948
5124.902344	-47.065094
5167.968750	-49.682049
5211.035156	-51.204384
5254.101563	-50.836704
5297.167969	-50.632626
5340.234375	-49.844070
5383.300781	-49.124496
5426.367188	-49.434219
5469.433594	-49.254936
5512.500000	-50.715324
5555.566406	-52.742878
5598.632813	-53.220192
5641.699219	-51.113850
5684.765625	-48.024960
5727.832031	-46.256729
5770.898438	-46.014874
5813.964844	-46.006607
5857.031250	-45.179195
5900.097656	-45.140987
5943.164063	-45.690769
5986.230469	-46.424595
6029.296875	-45.406918
6072.363281	-45.394623
6115.429688	-45.373863
6158.496094	-46.216072
6201.562500	-48.218605
6244.628906	-47.902073
6287.695313	-46.870487
6330.761719	-44.159580
6373.828125	-41.291786
6416.894531	-39.678631
6459.960938	-39.705860
6503.027344	-40.415993
6546.093750	-43.289288
6589.160156	-41.609772
6632.226563	-42.119553
6675.292969	-43.349735
6718.359375	-44.805038
6761.425781	-45.039528
6804.492188	-46.311638
6847.558594	-46.713360
6890.625000	-47.086956
6933.691406	-48.045704
6976.757813	-48.054604
7019.824219	-48.173241
7062.890625	-48.264465
7105.957031	-48.203575
7149.023438	-50.033875
7192.089844	-50.052341
7235.156250	-49.722771
7278.222656	-48.488945
7321.289063	-46.047234
7364.355469	-44.530743
7407.421875	-43.592987
7450.488281	-43.392700
7493.554688	-44.607334
7536.621094	-45.943970
7579.687500	-45.542690
7622.753906	-44.598194
7665.820313	-45.562271
7708.886719	-46.632469
7751.953125	-46.771935
7795.019531	-46.209213
7838.085938	-45.146309
7881.152344	-44.711231
7924.218750	-45.181717
7967.285156	-45.176846
8010.351563	-44.811241
8053.417969	-45.128212
8096.484375	-47.039749
8139.550781	-45.888859
8182.617188	-44.749336
8225.683594	-43.088577
8268.750000	-44.332539
8311.816406	-46.327572
8354.882813	-46.439335
8397.949219	-46.364796
8441.015625	-47.967461
8484.082031	-47.149319
8527.148438	-45.007477
8570.214844	-45.147820
8613.281250	-44.674259
8656.347656	-43.424957
8699.414063	-45.266933
8742.480469	-48.940514
8785.546875	-46.820831
8828.613281	-46.608772
8871.679688	-48.341423
8914.746094	-47.560478
8957.812500	-45.222649
9000.878906	-46.598362
9043.945313	-46.770802
9087.011719	-45.516876
9130.078125	-43.147167
9173.144531	-42.527603
9216.210938	-46.107433
9259.277344	-47.331806
9302.343750	-47.273628
9345.410156	-47.524925
9388.476563	-47.648277
9431.542969	-47.541054
9474.609375	-46.434433
9517.675781	-45.567806
9560.742188	-47.092281
9603.808594	-50.618458
9646.875000	-48.810040
9689.941406	-48.101543
9733.007813	-48.188606
9776.074219	-47.111584
9819.140625	-47.028744
9862.207031	-45.756008
9905.273438	-45.593735
9948.339844	-45.849434
9991.406250	-46.658916
10034.472656	-46.720493
10077.539063	-48.178986
10120.605469	-47.103256
10163.671875	-46.143181
10206.738281	-48.570808
10249.804688	-49.298721
10292.871094	-48.042320
10335.937500	-50.965416
10379.003906	-51.935127
10422.070313	-50.515800
10465.136719	-50.556129
10508.203125	-49.323040
10551.269531	-51.149239
10594.335938	-50.896114
10637.402344	-49.305965
10680.468750	-51.335728
10723.535156	-52.833954
10766.601563	-50.664547
10809.667969	-48.372223
10852.734375	-48.848717
10895.800781	-50.460629
10938.867188	-53.145355
10981.933594	-54.112667
11025.000000	-55.430542
11068.066406	-54.062042
11111.132813	-52.977837
11154.199219	-54.560806
11197.265625	-52.471176
11240.332031	-51.783829
11283.398438	-53.232830
11326.464844	-51.213921
11369.531250	-50.787407
11412.597656	-51.673405
11455.664063	-52.029049
11498.730469	-52.048660
11541.796875	-52.559540
11584.863281	-52.120155
11627.929688	-52.344040
11670.996094	-52.657307
11714.062500	-50.578644
11757.128906	-53.535000
11800.195313	-56.068623
11843.261719	-55.163902
11886.328125	-53.027664
11929.394531	-52.830208
11972.460938	-54.203278
12015.527344	-55.453129
12058.593750	-54.812408
12101.660156	-53.588913
12144.726563	-53.592884
12187.792969	-54.714287
12230.859375	-54.652058
12273.925781	-53.686832
12316.992188	-53.135963
12360.058594	-55.223171
12403.125000	-54.265011
12446.191406	-53.681854
12489.257813	-55.340195
12532.324219	-55.802490
12575.390625	-54.509216
12618.457031	-55.730427
12661.523438	-58.876263
12704.589844	-58.133480
12747.656250	-56.958858
12790.722656	-55.290642
12833.789063	-54.749588
12876.855469	-55.411900
12919.921875	-56.853024
12962.988281	-59.142788
13006.054688	-59.191227
13049.121094	-57.720871
13092.187500	-55.243153
13135.253906	-54.190659
13178.320313	-57.020679
13221.386719	-59.215218
13264.453125	-56.667473
13307.519531	-55.876007
13350.585938	-56.457985
13393.652344	-56.455879
13436.718750	-55.894848
13479.785156	-56.140610
13522.851563	-57.640915
13565.917969	-58.893059
13608.984375	-59.145428
13652.050781	-58.298019
13695.117188	-59.019264
13738.183594	-59.307217
13781.250000	-58.026451
13824.316406	-57.866703
13867.382813	-59.273720
13910.449219	-61.245689
13953.515625	-60.647991
13996.582031	-59.120869
14039.648438	-56.817089
14082.714844	-56.885147
14125.781250	-57.474037
14168.847656	-58.509392
14211.914063	-61.057812
14254.980469	-61.899620
14298.046875	-61.031750
14341.113281	-61.413883
14384.179688	-60.680737
14427.246094	-58.489044
14470.312500	-58.463161
14513.378906	-61.399597
14556.445313	-61.114750
14599.511719	-61.370213
14642.578125	-65.240692
14685.644531	-63.172623
14728.710938	-60.765266
14771.777344	-61.689400
14814.843750	-62.393383
14857.910156	-64.461205
14900.976563	-65.513451
14944.042969	-64.972740
14987.109375	-66.211151
15030.175781	-71.213997
15073.242188	-76.905762
15116.308594	-80.247353
15159.375000	-81.141998
15202.441406	-84.229691
15245.507813	-86.554520
15288.574219	-87.810341
15331.640625	-89.117714
15374.707031	-89.468697
15417.773438	-88.703148
15460.839844	-88.071777
15503.906250	-86.861107
15546.972656	-86.022644
15590.039063	-85.919449
15633.105469	-86.069702
15676.171875	-86.431198
15719.238281	-86.913216
15762.304688	-87.115440
15805.371094	-87.360527
15848.437500	-87.829041
15891.503906	-88.035751
15934.570313	-88.144188
15977.636719	-88.728966
16020.703125	-89.662849
16063.769531	-90.823418
16106.835938	-92.363647
16149.902344	-93.726631
16192.968750	-94.626358
16236.035156	-94.677864
16279.101563	-93.606834
16322.167969	-92.407623
16365.234375	-91.313339
16408.300781	-90.580856
16451.367188	-90.561890
16494.433594	-91.185059
16537.500000	-92.618279
16580.566406	-95.182358
16623.632813	-99.182564
16666.699219	-104.990318
16709.765625	-112.252312
16752.832031	-112.539391
16795.898438	-111.213501
16838.964844	-113.718941
16882.031250	-117.148537
16925.097656	-114.726044
16968.164063	-112.781342
17011.230469	-115.059669
17054.296875	-118.680893
17097.363281	-117.274292
17140.429688	-115.326897
17183.496094	-117.037582
17226.562500	-118.806206
17269.628906	-116.524261
17312.695313	-114.450363
17355.761719	-116.145844
17398.828125	-119.082512
17441.894531	-118.382370
17484.960938	-116.830025
17528.027344	-118.006027
17571.093750	-119.314293
17614.160156	-117.157684
17657.226563	-115.063194
17700.292969	-116.690910
17743.359375	-119.208755
17786.425781	-118.202560
17829.492188	-117.162537
17872.558594	-118.903137
17915.625000	-119.703545
17958.691406	-117.729881
18001.757813	-115.959023
18044.824219	-117.462860
18087.890625	-119.598442
18130.957031	-118.946449
18174.023438	-118.133904
18217.089844	-119.481766
18260.156250	-120.225342
18303.222656	-118.237823
18346.289063	-116.695313
18389.355469	-117.868088
18432.421875	-119.913353
18475.488281	-119.329659
18518.554688	-118.393799
18561.621094	-119.368294
18604.687500	-120.122520
18647.753906	-118.676361
18690.820313	-117.209023
18733.886719	-118.054947
18776.953125	-119.693817
18820.019531	-119.523651
18863.085938	-118.941322
18906.152344	-119.692520
18949.218750	-119.800804
18992.285156	-118.846130
19035.351563	-117.543114
19078.417969	-118.508759
19121.484375	-119.895683
19164.550781	-119.563683
19207.617188	-119.050438
19250.683594	-119.939125
19293.750000	-120.012650
19336.816406	-119.056190
19379.882813	-117.952255
19422.949219	-118.884827
19466.015625	-120.131989
19509.082031	-119.867973
19552.148438	-119.052589
19595.214844	-119.716660
19638.281250	-120.068497
19681.347656	-119.186913
19724.414063	-118.339035
19767.480469	-119.531563
19810.546875	-120.148438
19853.613281	-119.842735
19896.679688	-119.425301
19939.746094	-119.898445
19982.812500	-120.142052
20025.878906	-119.350777
20068.945313	-118.545670
20112.011719	-119.123901
20155.078125	-119.774590
20198.144531	-119.417137
20241.210938	-119.309395
20284.277344	-119.862381
20327.343750	-119.986374
20370.410156	-119.625267
20413.476563	-119.314247
20456.542969	-119.684593
20499.609375	-119.955208
20542.675781	-119.828865
20585.742188	-119.423958
20628.808594	-119.630707
20671.875000	-119.716896
20714.941406	-119.417229
20758.007813	-119.095779
20801.074219	-119.832954
20844.140625	-120.352715
20887.207031	-120.214378
20930.273438	-119.820503
20973.339844	-120.118271
21016.406250	-120.441063
21059.472656	-119.999733
21102.539063	-119.393120
21145.605469	-119.977859
21188.671875	-120.450493
21231.738281	-120.127998
21274.804688	-119.594170
21317.871094	-119.945229
21360.937500	-120.309998
21404.003906	-119.559265
21447.070313	-119.332054
21490.136719	-120.116974
21533.203125	-120.359100
21576.269531	-120.035721
21619.335938	-119.611183
21662.402344	-120.141838
21705.468750	-120.271439
21748.535156	-119.931091
21791.601563	-119.639191
21834.667969	-119.801880
21877.734375	-120.710342
21920.800781	-120.707870
21963.867188	-119.853462
22006.933594	-119.910439
