주파수 (Hz)	레벨 (dB)
43.066406	-27.805269
86.132813	-26.762335
129.199219	-25.833683
172.265625	-20.855366
215.332031	-16.506493
258.398438	-16.425928
301.464844	-18.012911
344.531250	-22.104189
387.597656	-24.515396
430.664063	-21.231325
473.730469	-20.826418
516.796875	-23.294588
559.863281	-26.243721
602.929688	-28.849808
645.996094	-30.950302
689.062500	-32.015388
732.128906	-33.539162
775.195313	-33.870026
818.261719	-30.154175
861.328125	-28.751682
904.394531	-33.374664
947.460938	-36.991245
990.527344	-34.037022
1033.593750	-35.027706
1076.660156	-36.008476
1119.726563	-35.730053
1162.792969	-35.707134
1205.859375	-37.374771
1248.925781	-38.049107
1291.992188	-37.848721
1335.058594	-39.428051
1378.125000	-41.911953
1421.191406	-42.863449
1464.257813	-38.614067
1507.324219	-36.743145
1550.390625	-37.480804
1593.457031	-40.767231
1636.523438	-40.248425
1679.589844	-37.326691
1722.656250	-36.905575
1765.722656	-37.289135
1808.789063	-40.116165
1851.855469	-39.055283
1894.921875	-36.913628
1937.988281	-37.136292
1981.054688	-36.211422
2024.121094	-34.695244
2067.187500	-37.494968
2110.253906	-40.265404
2153.320313	-42.056217
2196.386719	-41.934464
2239.453125	-41.169590
2282.519531	-40.235424
2325.585938	-38.691677
2368.652344	-38.217552
2411.718750	-39.343555
2454.785156	-38.642647
2497.851563	-39.069996
2540.917969	-39.084064
2583.984375	-38.264435
2627.050781	-36.877186
2670.117188	-38.538967
2713.183594	-40.077785
2756.250000	-41.321579
2799.316406	-41.645325
2842.382813	-41.352768
2885.449219	-41.199287
2928.515625	-41.432007
2971.582031	-41.892151
3014.648438	-41.554974
3057.714844	-41.441898
3100.781250	-41.186394
3143.847656	-41.901085
3186.914063	-40.484909
3229.980469	-39.955101
3273.046875	-41.647804
3316.113281	-43.086792
3359.179688	-45.219524
3402.246094	-46.659519
3445.312500	-47.200333
3488.378906	-48.013710
3531.445313	-48.704842
3574.511719	-47.786400
3617.578125	-47.507603
3660.644531	-47.700634
3703.710938	-47.629120
3746.777344	-47.140079
