주파수 (Hz)	레벨 (dB)
43.066406	-28.240501
86.132813	-27.229218
129.199219	-27.846209
172.265625	-23.172127
215.332031	-16.380856
258.398438	-13.389295
301.464844	-14.955981
344.531250	-18.720387
387.597656	-24.391275
430.664063	-20.806662
473.730469	-22.271288
516.796875	-27.152094
559.863281	-29.849613
602.929688	-27.218052
645.996094	-24.097942
689.062500	-24.311621
732.128906	-24.743076
775.195313	-25.242617
818.261719	-24.103233
861.328125	-25.839886
904.394531	-26.985123
947.460938	-28.419077
990.527344	-31.257959
1033.593750	-33.945587
1076.660156	-35.545853
1119.726563	-34.698475
1162.792969	-33.834320
1205.859375	-35.013622
1248.925781	-36.971218
1291.992188	-35.447346
1335.058594	-36.165421
1378.125000	-38.384945
1421.191406	-37.899624
1464.257813	-37.399887
1507.324219	-36.872257
1550.390625	-36.404686
1593.457031	-36.823868
1636.523438	-36.814056
1679.589844	-35.520256
1722.656250	-34.758446
1765.722656	-37.742493
1808.789063	-34.144138
1851.855469	-33.368855
1894.921875	-36.339142
1937.988281	-37.080425
1981.054688	-35.017830
2024.121094	-31.921032
2067.187500	-33.975330
2110.253906	-37.738987
2153.320313	-38.599819
2196.386719	-37.041031
2239.453125	-36.310665
2282.519531	-37.226265
2325.585938	-39.586479
2368.652344	-37.341320
2411.718750	-34.951538
2454.785156	-34.968662
2497.851563	-36.894497
2540.917969	-40.211517
2583.984375	-39.698559
2627.050781	-39.581566
2670.117188	-38.898033
2713.183594	-39.106293
2756.250000	-40.586014
2799.316406	-38.502834
2842.382813	-37.305695
2885.449219	-36.696625
2928.515625	-36.571804
2971.582031	-38.074848
3014.648438	-39.077770
3057.714844	-39.058964
3100.781250	-37.173519
3143.847656	-37.366329
3186.914063	-36.835369
3229.980469	-35.913898
3273.046875	-37.511635
3316.113281	-38.603142
3359.179688	-40.845135
3402.246094	-42.031944
3445.312500	-42.818363
3488.378906	-42.917908
3531.445313	-42.705101
3574.511719	-42.597420
3617.578125	-42.215462
3660.644531	-42.251949
3703.710938	-41.623745
3746.777344	-40.579491
3789.843750	-39.186028
3832.910156	-38.140247
3875.976563	-39.059925
3919.042969	-40.964146
3962.109375	-42.768749
4005.175781	-42.009197
4048.242188	-40.724895
4091.308594	-38.328827
4134.375000	-37.651638
4177.441406	-35.997681
4220.507813	-33.639267
4263.574219	-32.377876
4306.640625	-32.115257
4349.707031	-32.551975
4392.773438	-36.259796
4435.839844	-37.233528
4478.906250	-38.254330
4521.972656	-40.201202
4565.039063	-41.993404
4608.105469	-44.263058
4651.171875	-44.092655
4694.238281	-43.840290
4737.304688	-42.445961
4780.371094	-41.604141
4823.437500	-42.088539
4866.503906	-41.432625
4909.570313	-41.511082
4952.636719	-40.990372
4995.703125	-42.031933
5038.769531	-43.804752
5081.835938	-43.986359
5124.902344	-44.592342
5167.968750	-45.423714
5211.035156	-46.366405
5254.101563	-45.639153
5297.167969	-44.599030
5340.234375	-43.951443
5383.300781	-43.909851
5426.367188	-43.613960
5469.433594	-43.402008
5512.500000	-43.442028
5555.566406	-44.494507
5598.632813	-44.326889
5641.699219	-43.304165
5684.765625	-41.844532
5727.832031	-41.574982
5770.898438	-43.015652
5813.964844	-41.731647
5857.031250	-39.806084
5900.097656	-39.430012
5943.164063	-40.471832
5986.230469	-40.986984
6029.296875	-41.468559
6072.363281	-41.928368
6115.429688	-44.902390
6158.496094	-46.222305
6201.562500	-45.442013
6244.628906	-42.152336
6287.695313	-41.977413
6330.761719	-41.337784
6373.828125	-39.540058
6416.894531	-39.231773
6459.960938	-39.865250
6503.027344	-42.891041
6546.093750	-42.549896
6589.160156	-41.625587
6632.226563	-40.350876
6675.292969	-40.866093
6718.359375	-41.237389
6761.425781	-40.561977
6804.492188	-42.110065
6847.558594	-44.558056
6890.625000	-43.535305
6933.691406	-44.156483
6976.757813	-44.909657
7019.824219	-43.988682
7062.890625	-43.579865
7105.957031	-41.677155
7149.023438	-40.722218
7192.089844	-41.536999
7235.156250	-42.489697
7278.222656	-41.596630
7321.289063	-40.280357
7364.355469	-42.180611
7407.421875	-40.419949
7450.488281	-39.572060
7493.554688	-39.949780
7536.621094	-41.409199
7579.687500	-41.395218
7622.753906	-40.763798
7665.820313	-40.921917
7708.886719	-40.583218
7751.953125	-41.579945
7795.019531	-40.507591
7838.085938	-39.150101
7881.152344	-39.415749
7924.218750	-41.495998
7967.285156	-41.804688
8010.351563	-38.785629
8053.417969	-39.547001
8096.484375	-40.766247
8139.550781	-39.836975
8182.617188	-40.165501
8225.683594	-40.036518
8268.750000	-40.310219
8311.816406	-41.566154
8354.882813	-41.341908
8397.949219	-38.178318
8441.015625	-38.578732
8484.082031	-39.347019
8527.148438	-38.074165
8570.214844	-37.195103
8613.281250	-35.553444
8656.347656	-37.623333
8699.414063	-40.874134
8742.480469	-39.932949
8785.546875	-39.031746
8828.613281	-39.334583
8871.679688	-39.553547
8914.746094	-40.541306
8957.812500	-41.535522
9000.878906	-42.019745
9043.945313	-40.601212
9087.011719	-39.860199
9130.078125	-39.706417
9173.144531	-38.923237
9216.210938	-37.279716
9259.277344	-37.131840
9302.343750	-38.535038
9345.410156	-39.231861
9388.476563	-37.707371
9431.542969	-38.324856
9474.609375	-41.934677
9517.675781	-45.444042
9560.742188	-44.614346
9603.808594	-43.563148
9646.875000	-43.208920
9689.941406	-43.365700
9733.007813	-45.066029
9776.074219	-43.305149
9819.140625	-42.840118
9862.207031	-43.061028
9905.273438	-44.040085
9948.339844	-44.028000
9991.406250	-43.800644
10034.472656	-45.250233
10077.539063	-46.369137
10120.605469	-44.171101
10163.671875	-44.511787
10206.738281	-45.602489
10249.804688	-45.700302
10292.871094	-47.212200
10335.937500	-46.079750
10379.003906	-45.552559
10422.070313	-43.870434
10465.136719	-44.313377
10508.203125	-43.252148
10551.269531	-43.222595
10594.335938	-44.041965
10637.402344	-41.845058
10680.468750	-43.243118
10723.535156	-46.693985
10766.601563	-45.855732
10809.667969	-45.378387
10852.734375	-47.586983
10895.800781	-49.173939
10938.867188	-49.278225
10981.933594	-46.679436
11025.000000	-46.634937
11068.066406	-48.887890
11111.132813	-47.197296
11154.199219	-45.184357
11197.265625	-47.419746
11240.332031	-50.940762
11283.398438	-51.841049
11326.464844	-50.309467
11369.531250	-49.026661
11412.597656	-49.903500
11455.664063	-49.656090
11498.730469	-48.303608
11541.796875	-49.512150
11584.863281	-51.517189
11627.929688	-49.788456
11670.996094	-48.669842
11714.062500	-49.104023
11757.128906	-50.142288
11800.195313	-49.320763
11843.261719	-49.212757
11886.328125	-50.467247
11929.394531	-50.287319
11972.460938	-49.516846
12015.527344	-49.069054
12058.593750	-49.642994
12101.660156	-48.427299
12144.726563	-48.802013
12187.792969	-48.688770
12230.859375	-49.990395
12273.925781	-51.325623
12316.992188	-50.673359
12360.058594	-50.998714
12403.125000	-50.068466
12446.191406	-50.795731
12489.257813	-50.469940
12532.324219	-49.262760
12575.390625	-50.454361
12618.457031	-53.678566
12661.523438	-53.767998
12704.589844	-51.896687
12747.656250	-50.530300
12790.722656	-51.248077
12833.789063	-54.301624
12876.855469	-56.483898
12919.921875	-53.589520
12962.988281	-50.273502
13006.054688	-50.966915
13049.121094	-52.153263
13092.187500	-52.998428
13135.253906	-53.998417
13178.320313	-55.936676
13221.386719	-54.936161
13264.453125	-56.030418
13307.519531	-54.130322
13350.585938	-53.758266
13393.652344	-55.355339
13436.718750	-55.343422
13479.785156	-56.698437
13522.851563	-56.400417
13565.917969	-55.720867
13608.984375	-56.378605
13652.050781	-56.763027
13695.117188	-55.241116
13738.183594	-55.796410
13781.250000	-55.292122
13824.316406	-55.873138
13867.382813	-55.990490
13910.449219	-56.093582
13953.515625	-56.910156
13996.582031	-58.347984
14039.648438	-60.023376
14082.714844	-59.060520
14125.781250	-60.061440
14168.847656	-60.373676
14211.914063	-58.973724
14254.980469	-58.358685
14298.046875	-56.624363
14341.113281	-56.796646
14384.179688	-56.905682
14427.246094	-60.878338
14470.312500	-66.047722
14513.378906	-64.420547
14556.445313	-65.153145
14599.511719	-65.799713
14642.578125	-65.083984
14685.644531	-66.485977
14728.710938	-64.369751
14771.777344	-60.913227
14814.843750	-61.384022
14857.910156	-61.683586
14900.976563	-62.788315
14944.042969	-63.170811
14987.109375	-65.200150
15030.175781	-70.372528
15073.242188	-75.776222
15116.308594	-80.726654
15159.375000	-85.667877
15202.441406	-91.580559
15245.507813	-92.767204
15288.574219	-92.764046
15331.640625	-93.176216
15374.707031	-93.744583
15417.773438	-94.485023
15460.839844	-95.140633
15503.906250	-95.561378
15546.972656	-95.802948
15590.039063	-95.903961
15633.105469	-95.959778
15676.171875	-95.935135
15719.238281	-95.741684
15762.304688	-95.591713
15805.371094	-95.543900
15848.437500	-95.531227
15891.503906	-95.603233
15934.570313	-95.965286
15977.636719	-96.512474
16020.703125	-96.829552
16063.769531	-96.735344
16106.835938	-96.441673
16149.902344	-96.208572
16192.968750	-96.057106
16236.035156	-96.084305
16279.101563	-96.442993
16322.167969	-97.292747
16365.234375	-98.514114
16408.300781	-99.560905
16451.367188	-100.003937
16494.433594	-100.166847
16537.500000	-100.762703
16580.566406	-102.334854
16623.632813	-105.365303
16666.699219	-110.840744
16709.765625	-118.386276
16752.832031	-115.661308
16795.898438	-114.549988
16838.964844	-116.623589
16882.031250	-119.268227
16925.097656	-117.722641
16968.164063	-116.586273
17011.230469	-117.783920
17054.296875	-119.811790
17097.363281	-118.726349
17140.429688	-118.041985
17183.496094	-118.837730
17226.562500	-120.173172
17269.628906	-119.378670
17312.695313	-118.332298
17355.761719	-118.691895
17398.828125	-120.062653
17441.894531	-119.289085
17484.960938	-118.744049
17528.027344	-119.257103
17571.093750	-119.863045
17614.160156	-119.292114
17657.226563	-118.808418
17700.292969	-119.480659
17743.359375	-120.004036
17786.425781	-119.502205
17829.492188	-119.218384
17872.558594	-119.598534
17915.625000	-120.042061
17958.691406	-119.715469
18001.757813	-119.369583
18044.824219	-119.638519
18087.890625	-120.001854
18130.957031	-119.949249
18174.023438	-119.689720
18217.089844	-119.873047
18260.156250	-120.190605
18303.222656	-119.897224
18346.289063	-119.201317
18389.355469	-119.157974
18432.421875	-119.719452
18475.488281	-120.179756
18518.554688	-120.046127
18561.621094	-119.897156
18604.687500	-120.178558
18647.753906	-119.569733
18690.820313	-119.694191
18733.886719	-119.885895
18776.953125	-119.802185
18820.019531	-119.796066
18863.085938	-119.522011
18906.152344	-120.011177
18949.218750	-120.074516
18992.285156	-119.928352
19035.351563	-119.875069
19078.417969	-120.068153
19121.484375	-120.479828
19164.550781	-120.238060
19207.617188	-120.017502
19250.683594	-120.263649
19293.750000	-120.202263
19336.816406	-119.847038
19379.882813	-119.868050
19422.949219	-120.186646
19466.015625	-120.185432
19509.082031	-119.921425
19552.148438	-119.775291
19595.214844	-120.040764
19638.281250	-120.029633
19681.347656	-119.864784
19724.414063	-119.880432
19767.480469	-119.875969
19810.546875	-120.299896
19853.613281	-119.948257
19896.679688	-119.866417
19939.746094	-119.997543
19982.812500	-120.370842
20025.878906	-120.087975
20068.945313	-120.062485
20112.011719	-120.101952
20155.078125	-120.273186
20198.144531	-120.227310
20241.210938	-120.379417
20284.277344	-120.535934
20327.343750	-120.434853
20370.410156	-120.175285
20413.476563	-120.438042
20456.542969	-120.262924
20499.609375	-120.334450
20542.675781	-120.545692
20585.742188	-120.072762
20628.808594	-120.052963
20671.875000	-120.139702
20714.941406	-120.159248
20758.007813	-120.185249
20801.074219	-120.514763
20844.140625	-120.505333
20887.207031	-120.190338
20930.273438	-120.395264
20973.339844	-120.563171
21016.406250	-120.389992
21059.472656	-120.530098
21102.539063	-120.562584
21145.605469	-120.021202
21188.671875	-120.165047
21231.738281	-120.332275
21274.804688	-120.164200
21317.871094	-120.446686
21360.937500	-120.689758
21404.003906	-120.679115
21447.070313	-120.113335
21490.136719	-119.605583
21533.203125	-119.946266
21576.269531	-120.179291
21619.335938	-119.970833
21662.402344	-119.828491
21705.468750	-120.133781
21748.535156	-120.455994
21791.601563	-120.372101
21834.667969	-120.139389
21877.734375	-120.001732
21920.800781	-119.866592
21963.867188	-120.240639
22006.933594	-120.405655
