주파수 (Hz)	레벨 (dB)
43.066406	-61.764336
86.132813	-60.304363
129.199219	-58.000690
172.265625	-55.216866
215.332031	-53.820839
258.398438	-52.432785
301.464844	-50.838348
344.531250	-48.183922
387.597656	-45.451218
430.664063	-43.269108
473.730469	-44.429981
516.796875	-45.202126
559.863281	-44.227753
602.929688	-43.855953
645.996094	-42.020657
689.062500	-41.676060
732.128906	-39.629719
775.195313	-35.699326
818.261719	-32.644951
861.328125	-30.897846
904.394531	-29.601364
947.460938	-26.361416
990.527344	-24.417122
1033.593750	-24.494133
1076.660156	-25.563473
1119.726563	-23.937023
1162.792969	-20.824097
1205.859375	-13.178520
1248.925781	-10.444479
1291.992188	-13.686540
1335.058594	-21.893347
1378.125000	-25.867569
1421.191406	-28.580008
1464.257813	-31.292347
1507.324219	-30.940067
1550.390625	-30.131500
1593.457031	-30.254551
1636.523438	-29.348892
1679.589844	-30.069317
1722.656250	-30.738115
1765.722656	-28.903795
1808.789063	-29.446989
1851.855469	-29.099302
1894.921875	-28.387192
1937.988281	-27.868479
1981.054688	-25.706434
2024.121094	-21.895906
2067.187500	-21.323227
2110.253906	-24.047062
2153.320313	-26.697481
2196.386719	-28.737309
2239.453125	-29.313656
2282.519531	-28.203167
2325.585938	-29.113916
2368.652344	-28.971739
2411.718750	-23.594946
2454.785156	-21.694859
2497.851563	-24.335829
2540.917969	-27.334242
2583.984375	-30.510443
2627.050781	-32.826042
2670.117188	-32.744293
2713.183594	-33.064575
2756.250000	-34.314259
2799.316406	-33.154037
2842.382813	-30.957918
2885.449219	-30.617331
2928.515625	-31.530075
2971.582031	-32.260876
3014.648438	-32.388809
3057.714844	-33.785168
3100.781250	-32.541260
3143.847656	-30.489948
3186.914063	-29.704870
3229.980469	-27.160532
3273.046875	-25.613415
3316.113281	-26.250652
3359.179688	-28.147978
3402.246094	-30.690443
3445.312500	-33.828510
3488.378906	-36.419350
3531.445313	-36.434559
3574.511719	-34.482285
3617.578125	-32.484432
3660.644531	-30.158718
3703.710938	-30.395267
3746.777344	-32.843170
3789.843750	-34.597790
3832.910156	-34.545528
3875.976563	-35.800468
3919.042969	-36.076355
3962.109375	-35.553371
4005.175781	-34.500111
4048.242188	-33.780960
4091.308594	-32.605431
4134.375000	-30.863247
4177.441406	-32.202927
4220.507813	-34.291599
4263.574219	-36.547943
4306.640625	-37.152523
4349.707031	-37.859604
4392.773438	-38.715179
4435.839844	-37.742428
4478.906250	-37.450150
4521.972656	-38.177212
4565.039063	-38.050446
4608.105469	-38.252666
4651.171875	-38.460003
4694.238281	-39.605137
4737.304688	-41.148914
4780.371094	-43.275238
4823.437500	-43.487209
4866.503906	-43.932850
4909.570313	-43.577793
4952.636719	-43.606682
4995.703125	-44.309185
5038.769531	-44.402046
5081.835938	-44.146866
5124.902344	-43.825016
5167.968750	-43.521225
5211.035156	-42.704609
5254.101563	-41.428604
5297.167969	-41.054493
5340.234375	-39.952518
5383.300781	-40.504234
5426.367188	-42.305065
5469.433594	-43.253567
5512.500000	-43.894943
5555.566406	-44.309299
5598.632813	-44.312855
5641.699219	-43.972942
5684.765625	-43.728348
5727.832031	-44.103546
5770.898438	-45.050484
5813.964844	-44.263939
5857.031250	-44.549088
5900.097656	-44.730637
5943.164063	-44.745567
5986.230469	-44.615208
6029.296875	-43.197208
6072.363281	-41.985260
6115.429688	-40.821659
6158.496094	-40.632607
6201.562500	-41.239914
6244.628906	-41.420933
6287.695313	-42.435570
6330.761719	-42.694767
6373.828125	-42.358112
6416.894531	-41.898361
6459.960938	-42.711063
6503.027344	-42.107750
6546.093750	-42.365334
6589.160156	-41.528431
6632.226563	-42.004375
6675.292969	-42.574657
6718.359375	-42.990582
6761.425781	-43.957558
6804.492188	-44.837650
6847.558594	-44.445911
6890.625000	-43.340054
6933.691406	-43.232803
6976.757813	-44.058498
7019.824219	-44.481014
7062.890625	-45.277592
7105.957031	-45.944862
7149.023438	-45.146629
7192.089844	-46.498371
7235.156250	-46.451508
7278.222656	-46.219658
7321.289063	-47.436001
7364.355469	-46.363136
7407.421875	-45.579163
7450.488281	-45.739849
7493.554688	-47.275417
7536.621094	-47.533699
7579.687500	-47.619469
7622.753906	-47.400650
7665.820313	-47.477482
7708.886719	-48.042789
7751.953125	-48.423843
7795.019531	-47.563541
7838.085938	-46.721909
7881.152344	-47.337994
7924.218750	-48.467636
7967.285156	-48.803886
8010.351563	-49.032249
8053.417969	-48.813980
8096.484375	-49.391628
8139.550781	-49.446327
8182.617188	-50.067276
8225.683594	-49.772934
8268.750000	-49.207462
8311.816406	-49.874245
8354.882813	-50.334988
8397.949219	-51.543842
8441.015625	-50.760101
8484.082031	-49.606079
8527.148438	-50.099121
8570.214844	-50.015053
8613.281250	-49.679859
8656.347656	-49.877426
8699.414063	-49.736214
8742.480469	-49.380054
8785.546875	-49.113091
8828.613281	-50.353157
8871.679688	-51.647343
8914.746094	-50.697891
8957.812500	-50.610802
9000.878906	-51.431072
9043.945313	-51.291416
9087.011719	-50.809219
9130.078125	-51.272316
9173.144531	-50.419983
9216.210938	-51.551483
9259.277344	-52.486652
9302.343750	-51.256748
9345.410156	-52.102001
9388.476563	-54.125816
9431.542969	-53.551914
9474.609375	-53.527245
9517.675781	-53.040356
9560.742188	-52.683838
9603.808594	-53.880669
9646.875000	-54.821548
9689.941406	-53.639637
9733.007813	-53.009991
9776.074219	-53.503902
9819.140625	-53.967785
9862.207031	-54.074711
9905.273438	-54.889835
9948.339844	-54.781906
9991.406250	-55.541851
10034.472656	-55.975941
10077.539063	-56.831764
10120.605469	-60.656322
10163.671875	-59.717609
10206.738281	-61.351002
10249.804688	-59.458019
10292.871094	-59.876659
10335.937500	-61.484154
10379.003906	-60.630135
10422.070313	-60.391743
10465.136719	-61.905582
10508.203125	-62.453163
10551.269531	-61.715057
10594.335938	-63.006256
10637.402344	-65.259232
10680.468750	-66.044296
10723.535156	-64.033958
10766.601563	-63.416252
10809.667969	-61.964123
10852.734375	-60.645302
10895.800781	-60.575344
10938.867188	-60.183899
10981.933594	-60.812531
11025.000000	-61.137703
11068.066406	-59.472797
11111.132813	-60.403694
11154.199219	-60.230125
11197.265625	-62.442822
11240.332031	-63.493382
11283.398438	-62.020599
11326.464844	-61.740643
11369.531250	-59.661545
11412.597656	-60.553650
11455.664063	-66.020988
11498.730469	-64.234238
11541.796875	-63.652954
11584.863281	-66.142502
11627.929688	-65.810875
11670.996094	-68.897713
11714.062500	-66.650757
11757.128906	-67.163406
11800.195313	-66.943932
11843.261719	-66.760071
11886.328125	-68.043747
11929.394531	-64.973732
11972.460938	-64.056969
12015.527344	-65.054794
12058.593750	-67.923019
12101.660156	-69.131706
12144.726563	-68.903915
12187.792969	-68.751274
