주파수 (Hz)	레벨 (dB)
43.066406	-46.047382
86.132813	-46.400967
129.199219	-47.908573
172.265625	-48.739239
215.332031	-47.546642
258.398438	-47.798527
301.464844	-48.206722
344.531250	-49.333874
387.597656	-52.027828
430.664063	-54.264652
473.730469	-52.896999
516.796875	-52.338455
559.863281	-47.157196
602.929688	-42.820202
645.996094	-37.007763
689.062500	-32.262028
732.128906	-34.051754
775.195313	-42.233936
818.261719	-45.161774
861.328125	-44.759117
904.394531	-45.632233
947.460938	-41.906361
990.527344	-38.992268
1033.593750	-34.722713
1076.660156	-31.427925
1119.726563	-30.769514
1162.792969	-28.404156
1205.859375	-31.813044
1248.925781	-40.653393
1291.992188	-36.630295
1335.058594	-35.343159
1378.125000	-34.756157
1421.191406	-35.994774
1464.257813	-34.682178
1507.324219	-35.097363
1550.390625	-33.548649
1593.457031	-28.975073
1636.523438	-23.073322
1679.589844	-19.852982
1722.656250	-16.140371
1765.722656	-15.055901
1808.789063	-16.665524
1851.855469	-22.485376
1894.921875	-31.341057
1937.988281	-34.556572
1981.054688	-34.695568
2024.121094	-36.616859
2067.187500	-39.458420
2110.253906	-43.231174
2153.320313	-46.381763
2196.386719	-49.057106
2239.453125	-49.512218
2282.519531	-48.897022
2325.585938	-50.604866
2368.652344	-54.034157
2411.718750	-55.713009
2454.785156	-55.159885
2497.851563	-52.988468
2540.917969	-54.686928
2583.984375	-57.881866
2627.050781	-56.747581
2670.117188	-55.375149
2713.183594	-54.634422
2756.250000	-53.892097
2799.316406	-51.313995
2842.382813	-49.389004
2885.449219	-49.913326
2928.515625	-52.715588
2971.582031	-53.319614
3014.648438	-51.154079
3057.714844	-46.708385
3100.781250	-44.713814
3143.847656	-46.285091
3186.914063	-45.441814
3229.980469	-41.437634
3273.046875	-36.968113
3316.113281	-34.935783
3359.179688	-34.539513
3402.246094	-32.187088
3445.312500	-30.294794
3488.378906	-30.537388
3531.445313	-30.130920
3574.511719	-29.285351
3617.578125	-29.096655
3660.644531	-31.745098
3703.710938	-38.515121
3746.777344	-44.312038
3789.843750	-44.781631
