주파수 (Hz)	레벨 (dB)
43.066406	-63.739777
86.132813	-65.848656
129.199219	-66.448700
172.265625	-66.362938
215.332031	-66.336090
258.398438	-66.557152
301.464844	-66.687584
344.531250	-65.787689
387.597656	-63.665710
430.664063	-61.826717
473.730469	-59.267776
516.796875	-54.783375
559.863281	-53.680443
602.929688	-53.518444
645.996094	-51.357124
689.062500	-50.415478
732.128906	-48.278385
775.195313	-47.390438
818.261719	-46.137955
861.328125	-43.215553
904.394531	-42.018948
947.460938	-36.550735
990.527344	-30.730919
1033.593750	-28.133310
1076.660156	-23.352188
1119.726563	-21.223362
1162.792969	-26.101549
1205.859375	-26.959105
1248.925781	-21.789469
1291.992188	-20.518450
1335.058594	-21.228956
1378.125000	-23.040632
1421.191406	-25.375463
1464.257813	-26.708742
1507.324219	-27.948441
1550.390625	-32.180786
1593.457031	-31.728094
1636.523438	-29.888769
1679.589844	-30.553152
1722.656250	-27.925156
1765.722656	-26.944649
1808.789063	-29.785130
1851.855469	-31.671507
1894.921875	-30.598019
1937.988281	-29.975370
1981.054688	-30.452370
2024.121094	-29.207157
2067.187500	-30.020254
2110.253906	-30.629908
2153.320313	-25.903030
2196.386719	-22.927187
2239.453125	-23.732832
2282.519531	-18.948063
2325.585938	-19.246969
2368.652344	-25.232042
2411.718750	-32.314133
2454.785156	-31.961145
2497.851563	-32.927292
2540.917969	-32.838539
2583.984375	-35.742020
2627.050781	-37.564037
2670.117188	-40.144173
2713.183594	-40.608154
2756.250000	-39.176334
2799.316406	-37.282547
2842.382813	-35.412388
2885.449219	-35.347542
2928.515625	-37.111832
2971.582031	-39.758698
3014.648438	-37.427994
3057.714844	-36.995800
3100.781250	-37.864601
3143.847656	-36.400967
3186.914063	-36.284752
3229.980469	-38.594833
3273.046875	-40.850178
3316.113281	-40.792328
3359.179688	-39.854137
3402.246094	-37.800854
3445.312500	-36.325653
3488.378906	-35.361382
3531.445313	-34.808701
3574.511719	-35.866886
3617.578125	-36.052250
3660.644531	-37.585888
3703.710938	-42.344051
3746.777344	-41.811611
3789.843750	-39.142452
3832.910156	-36.064529
3875.976563	-35.602657
3919.042969	-38.155300
3962.109375	-39.526783
4005.175781	-39.742836
4048.242188	-39.234970
4091.308594	-36.248524
4134.375000	-34.339115
4177.441406	-35.596451
4220.507813	-37.665134
4263.574219	-38.078281
4306.640625	-38.200706
4349.707031	-38.004112
4392.773438	-34.040005
4435.839844	-30.675919
4478.906250	-30.060867
4521.972656	-27.350122
4565.039063	-22.078926
4608.105469	-20.955523
4651.171875	-24.669510
4694.238281	-30.687056
4737.304688	-36.166107
4780.371094	-41.128014
4823.437500	-42.657047
4866.503906	-44.036121
4909.570313	-44.084145
4952.636719	-45.832451
4995.703125	-46.783138
5038.769531	-47.376080
5081.835938	-49.678497
5124.902344	-50.648361
5167.968750	-50.168446
5211.035156	-47.826756
5254.101563	-47.981247
5297.167969	-48.025116
5340.234375	-49.350834
5383.300781	-50.365791
5426.367188	-52.342682
5469.433594	-50.238167
5512.500000	-49.702019
5555.566406	-49.281609
5598.632813	-46.839088
5641.699219	-46.833683
5684.765625	-47.415398
5727.832031	-45.550694
5770.898438	-47.302032
5813.964844	-51.203888
5857.031250	-50.002102
5900.097656	-48.823238
5943.164063	-47.949211
5986.230469	-47.540588
6029.296875	-46.748127
6072.363281	-48.287430
6115.429688	-47.926044
6158.496094	-47.509216
6201.562500	-46.681206
6244.628906	-45.690651
6287.695313	-45.798809
6330.761719	-45.088276
6373.828125	-45.097324
6416.894531	-46.622234
6459.960938	-48.123772
6503.027344	-49.314377
6546.093750	-49.209400
6589.160156	-44.721859
6632.226563	-42.200748
6675.292969	-41.613075
6718.359375	-41.318020
6761.425781	-41.739952
6804.492188	-42.647701
6847.558594	-44.531864
6890.625000	-45.377796
6933.691406	-46.437550
6976.757813	-45.634178
7019.824219	-45.742390
7062.890625	-48.410534
7105.957031	-48.941475
7149.023438	-50.516476
7192.089844	-55.685696
7235.156250	-57.561352
7278.222656	-56.860302
7321.289063	-54.719139
7364.355469	-52.298668
7407.421875	-52.519215
7450.488281	-54.933395
7493.554688	-55.761353
7536.621094	-58.167385
7579.687500	-61.080189
7622.753906	-59.474514
7665.820313	-58.615425
7708.886719	-57.517651
7751.953125	-56.450497
7795.019531	-57.249371
7838.085938	-60.994064
7881.152344	-63.594681
7924.218750	-64.240135
7967.285156	-63.026245
8010.351563	-61.695396
8053.417969	-61.047985
8096.484375	-61.596127
8139.550781	-61.766132
8182.617188	-62.027439
8225.683594	-63.458263
8268.750000	-65.355087
8311.816406	-65.678490
8354.882813	-64.672104
8397.949219	-63.112495
8441.015625	-60.828663
8484.082031	-61.951679
8527.148438	-64.609085
8570.214844	-66.032425
8613.281250	-66.296165
8656.347656	-64.274147
8699.414063	-59.791424
8742.480469	-58.364754
8785.546875	-58.986294
8828.613281	-58.496037
8871.679688	-59.169373
8914.746094	-61.273346
