주파수 (Hz)	레벨 (dB)
43.066406	-36.447041
86.132813	-40.974010
129.199219	-30.793333
172.265625	-23.665445
215.332031	-17.413807
258.398438	-14.581762
301.464844	-14.914046
344.531250	-19.805231
387.597656	-26.948875
430.664063	-23.813248
473.730469	-20.622383
516.796875	-24.591463
559.863281	-28.893145
602.929688	-26.471601
645.996094	-24.317493
689.062500	-23.390835
732.128906	-26.246477
775.195313	-27.889811
818.261719	-28.849554
861.328125	-30.294800
904.394531	-31.344162
947.460938	-33.123436
990.527344	-35.204727
1033.593750	-37.006332
1076.660156	-35.984474
1119.726563	-33.140778
1162.792969	-32.490665
1205.859375	-34.805542
1248.925781	-36.479710
1291.992188	-37.645794
1335.058594	-37.521759
1378.125000	-37.564137
1421.191406	-37.466366
1464.257813	-37.026005
1507.324219	-37.645695
1550.390625	-37.919884
1593.457031	-38.041203
1636.523438	-38.140602
1679.589844	-39.455048
1722.656250	-38.949482
1765.722656	-39.150414
1808.789063	-35.394299
1851.855469	-32.281944
1894.921875	-35.775784
1937.988281	-39.423771
1981.054688	-39.276253
2024.121094	-37.673882
2067.187500	-36.099602
2110.253906	-37.908543
2153.320313	-41.295708
2196.386719	-42.404068
2239.453125	-42.782986
2282.519531	-38.690048
2325.585938	-33.192608
2368.652344	-34.516701
2411.718750	-39.529121
2454.785156	-39.890686
2497.851563	-37.282780
2540.917969	-34.205868
2583.984375	-33.511688
2627.050781	-36.618942
2670.117188	-38.444149
2713.183594	-38.849697
2756.250000	-37.575138
2799.316406	-36.437984
2842.382813	-35.992203
2885.449219	-38.553623
2928.515625	-40.875923
2971.582031	-39.349018
3014.648438	-38.565208
3057.714844	-39.720654
3100.781250	-41.442261
3143.847656	-40.775528
3186.914063	-40.719219
3229.980469	-40.196667
3273.046875	-37.989250
3316.113281	-39.847153
3359.179688	-42.075768
3402.246094	-42.851387
3445.312500	-43.412434
3488.378906	-44.668743
3531.445313	-45.822571
3574.511719	-46.489941
3617.578125	-45.502354
3660.644531	-45.853481
3703.710938	-45.294945
3746.777344	-44.972404
3789.843750	-45.596794
3832.910156	-46.687981
3875.976563	-48.076939
3919.042969	-46.843636
3962.109375	-45.066486
4005.175781	-44.573769
4048.242188	-45.018044
4091.308594	-43.382439
4134.375000	-39.511414
4177.441406	-35.497715
4220.507813	-33.558414
4263.574219	-35.437576
4306.640625	-37.917301
4349.707031	-37.929329
4392.773438	-38.091808
4435.839844	-39.200085
4478.906250	-41.740749
4521.972656	-45.492134
4565.039063	-45.110260
4608.105469	-43.080620
4651.171875	-42.615639
4694.238281	-43.151035
4737.304688	-43.558411
4780.371094	-43.417850
4823.437500	-44.383762
4866.503906	-45.813423
4909.570313	-46.234898
4952.636719	-46.538795
4995.703125	-47.835018
5038.769531	-46.399441
5081.835938	-46.057060
5124.902344	-45.967323
5167.968750	-47.135521
5211.035156	-46.650219
5254.101563	-45.972847
5297.167969	-44.716370
5340.234375	-44.280449
5383.300781	-45.338310
5426.367188	-45.488102
5469.433594	-44.861549
5512.500000	-46.490852
5555.566406	-48.989040
5598.632813	-47.314754
5641.699219	-44.521645
5684.765625	-44.197029
5727.832031	-41.404739
5770.898438	-40.579239
5813.964844	-40.390038
5857.031250	-42.102283
5900.097656	-44.261448
5943.164063	-42.060993
5986.230469	-42.889183
6029.296875	-42.704838
6072.363281	-42.009338
6115.429688	-42.363968
6158.496094	-44.048908
6201.562500	-46.431824
6244.628906	-43.874905
6287.695313	-41.164383
6330.761719	-40.376850
6373.828125	-39.735725
6416.894531	-40.387863
6459.960938	-39.894260
6503.027344	-39.928680
6546.093750	-40.358818
6589.160156	-40.208168
6632.226563	-42.660130
6675.292969	-43.319088
6718.359375	-43.496449
6761.425781	-43.220333
6804.492188	-43.929604
6847.558594	-46.307072
6890.625000	-46.737568
6933.691406	-43.735870
6976.757813	-43.171612
7019.824219	-40.817608
7062.890625	-41.082535
7105.957031	-42.848679
7149.023438	-42.683975
7192.089844	-42.475883
7235.156250	-43.075394
7278.222656	-41.038536
7321.289063	-41.427677
7364.355469	-42.568863
7407.421875	-40.777519
7450.488281	-40.799248
7493.554688	-43.027565
7536.621094	-43.687290
7579.687500	-44.538700
7622.753906	-43.125988
7665.820313	-42.043148
7708.886719	-42.559875
7751.953125	-42.644543
7795.019531	-42.166607
7838.085938	-42.524845
7881.152344	-39.381058
7924.218750	-38.961540
7967.285156	-42.400047
8010.351563	-42.545631
8053.417969	-41.928661
8096.484375	-41.586880
8139.550781	-42.734509
8182.617188	-42.602280
8225.683594	-40.376980
8268.750000	-39.907627
8311.816406	-42.585327
8354.882813	-42.834846
8397.949219	-41.192818
8441.015625	-39.926365
8484.082031	-39.180794
8527.148438	-39.607174
8570.214844	-40.031155
8613.281250	-39.623585
8656.347656	-40.166317
8699.414063	-40.374420
8742.480469	-41.374504
8785.546875	-40.422943
8828.613281	-41.548363
8871.679688	-42.973095
8914.746094	-43.549633
8957.812500	-43.804478
9000.878906	-42.636597
9043.945313	-40.652714
9087.011719	-41.257973
9130.078125	-41.412846
9173.144531	-37.878574
9216.210938	-36.982677
9259.277344	-38.037067
9302.343750	-38.493710
9345.410156	-39.772404
9388.476563	-38.911392
9431.542969	-38.659599
9474.609375	-37.538670
9517.675781	-37.135571
9560.742188	-39.313419
9603.808594	-44.130943
9646.875000	-44.174683
9689.941406	-43.217575
9733.007813	-44.703983
9776.074219	-42.888630
9819.140625	-40.688358
9862.207031	-42.436562
9905.273438	-43.504528
9948.339844	-43.378708
9991.406250	-44.041008
10034.472656	-43.767399
10077.539063	-42.686890
10120.605469	-41.145458
10163.671875	-41.284927
10206.738281	-42.896744
10249.804688	-44.614140
10292.871094	-44.359161
10335.937500	-46.701073
10379.003906	-46.729244
10422.070313	-45.238068
10465.136719	-45.056786
10508.203125	-44.447529
10551.269531	-43.715652
10594.335938	-43.457283
10637.402344	-44.329620
10680.468750	-40.450699
10723.535156	-40.415882
10766.601563	-41.612118
10809.667969	-44.069378
10852.734375	-43.097870
10895.800781	-42.239487
10938.867188	-42.494389
10981.933594	-42.667519
11025.000000	-43.542233
11068.066406	-44.550613
11111.132813	-45.838104
11154.199219	-45.781544
11197.265625	-45.556084
11240.332031	-47.436249
11283.398438	-47.232285
11326.464844	-47.370888
11369.531250	-47.375870
11412.597656	-45.029411
11455.664063	-45.522820
11498.730469	-47.014023
11541.796875	-46.471672
11584.863281	-48.239052
11627.929688	-50.708752
11670.996094	-48.604549
11714.062500	-47.447441
11757.128906	-48.903572
11800.195313	-50.281738
11843.261719	-49.717995
11886.328125	-49.424671
11929.394531	-49.488800
11972.460938	-49.371326
12015.527344	-50.034950
12058.593750	-50.583527
12101.660156	-50.564075
12144.726563	-49.977818
12187.792969	-48.818855
12230.859375	-51.004395
12273.925781	-50.794476
12316.992188	-50.405254
12360.058594	-49.800915
12403.125000	-48.658337
12446.191406	-50.539291
12489.257813	-51.206444
12532.324219	-50.768833
12575.390625	-52.858967
12618.457031	-53.184494
12661.523438	-51.047451
12704.589844	-50.295059
12747.656250	-51.098106
12790.722656	-52.094639
12833.789063	-52.666790
12876.855469	-52.229321
12919.921875	-52.517963
12962.988281	-50.983246
13006.054688	-51.327194
13049.121094	-52.059464
13092.187500	-52.997829
13135.253906	-52.426647
13178.320313	-52.757935
13221.386719	-52.653965
13264.453125	-52.011112
13307.519531	-51.961567
13350.585938	-52.509911
13393.652344	-54.684654
13436.718750	-54.496281
13479.785156	-52.933033
13522.851563	-52.599640
13565.917969	-51.199413
13608.984375	-51.498260
13652.050781	-54.076580
13695.117188	-54.114758
13738.183594	-51.664452
13781.250000	-52.507195
13824.316406	-53.215725
13867.382813	-54.670494
13910.449219	-55.222561
13953.515625	-53.863697
13996.582031	-52.174900
14039.648438	-51.148155
14082.714844	-51.642376
14125.781250	-52.663021
14168.847656	-54.458797
14211.914063	-55.098488
14254.980469	-56.178658
14298.046875	-57.180840
14341.113281	-56.572563
14384.179688	-57.932331
14427.246094	-57.748806
14470.312500	-55.583469
14513.378906	-56.010738
14556.445313	-57.067764
14599.511719	-58.287109
14642.578125	-58.862099
14685.644531	-58.775772
14728.710938	-60.453651
14771.777344	-60.936188
14814.843750	-58.491077
14857.910156	-58.925457
14900.976563	-61.161133
14944.042969	-59.144569
14987.109375	-61.788704
15030.175781	-71.123985
15073.242188	-77.479118
15116.308594	-78.831665
15159.375000	-82.800323
15202.441406	-86.591309
15245.507813	-88.907753
15288.574219	-91.604759
15331.640625	-92.239258
15374.707031	-92.759674
15417.773438	-92.518715
15460.839844	-92.944260
15503.906250	-92.865929
15546.972656	-92.845535
15590.039063	-92.764305
15633.105469	-93.315147
15676.171875	-94.151260
15719.238281	-93.922142
15762.304688	-93.218178
15805.371094	-93.277214
15848.437500	-93.981911
15891.503906	-94.751350
15934.570313	-95.364761
15977.636719	-95.352585
16020.703125	-95.394897
16063.769531	-95.929008
16106.835938	-97.012535
16149.902344	-98.157967
16192.968750	-98.763138
16236.035156	-99.048782
16279.101563	-99.662354
16322.167969	-100.804695
16365.234375	-102.188637
16408.300781	-102.866226
16451.367188	-103.417397
16494.433594	-103.648041
16537.500000	-104.682503
16580.566406	-106.216003
16623.632813	-108.694366
16666.699219	-112.070419
16709.765625	-115.677048
16752.832031	-116.942535
16795.898438	-116.216957
16838.964844	-116.507774
16882.031250	-116.913673
16925.097656	-116.797256
16968.164063	-117.137650
17011.230469	-118.379417
17054.296875	-119.075867
17097.363281	-118.146492
17140.429688	-117.615761
17183.496094	-118.325188
17226.562500	-118.929428
17269.628906	-118.302765
17312.695313	-118.106216
17355.761719	-118.601952
17398.828125	-119.287743
17441.894531	-118.145264
17484.960938	-118.096413
17528.027344	-119.067055
17571.093750	-119.170471
17614.160156	-118.614754
17657.226563	-117.921471
17700.292969	-118.539558
17743.359375	-119.053040
17786.425781	-118.804214
17829.492188	-118.992630
17872.558594	-119.126434
17915.625000	-118.835045
17958.691406	-118.518852
18001.757813	-118.247154
18044.824219	-118.734879
18087.890625	-119.103859
18130.957031	-118.647881
18174.023438	-118.469276
18217.089844	-118.941422
18260.156250	-119.264954
18303.222656	-119.300392
18346.289063	-119.492157
18389.355469	-119.470535
18432.421875	-119.105164
18475.488281	-118.775093
18518.554688	-118.837860
18561.621094	-119.331261
18604.687500	-119.563011
18647.753906	-119.081474
18690.820313	-119.055214
18733.886719	-119.213905
18776.953125	-119.274170
18820.019531	-119.307442
18863.085938	-118.906387
18906.152344	-119.122398
18949.218750	-119.428848
18992.285156	-119.138359
19035.351563	-119.082466
19078.417969	-119.134781
19121.484375	-119.258591
19164.550781	-119.424561
19207.617188	-119.225601
19250.683594	-119.096245
19293.750000	-119.184601
19336.816406	-119.399353
19379.882813	-119.256645
19422.949219	-119.401619
19466.015625	-119.437401
19509.082031	-119.497787
19552.148438	-119.397057
19595.214844	-119.350319
19638.281250	-119.558182
19681.347656	-119.201782
19724.414063	-119.158386
19767.480469	-118.970619
19810.546875	-119.453735
19853.613281	-119.343536
19896.679688	-118.738007
19939.746094	-119.019974
19982.812500	-118.917412
20025.878906	-119.171234
20068.945313	-119.621880
20112.011719	-119.124092
20155.078125	-119.140182
20198.144531	-119.585136
20241.210938	-119.433189
20284.277344	-119.572861
20327.343750	-119.323044
20370.410156	-119.028069
20413.476563	-119.029114
20456.542969	-118.690620
20499.609375	-119.257820
20542.675781	-119.684402
20585.742188	-119.537865
20628.808594	-119.486954
20671.875000	-119.414200
20714.941406	-119.011101
20758.007813	-119.076698
20801.074219	-119.022118
20844.140625	-119.216568
20887.207031	-119.503403
20930.273438	-119.620605
20973.339844	-119.278282
21016.406250	-119.508766
21059.472656	-119.990425
21102.539063	-119.789093
21145.605469	-119.769569
21188.671875	-119.774284
21231.738281	-119.388084
21274.804688	-118.738136
21317.871094	-119.098045
21360.937500	-119.408997
21404.003906	-118.917603
21447.070313	-119.023209
21490.136719	-119.515160
21533.203125	-119.478973
21576.269531	-119.208160
21619.335938	-118.890076
21662.402344	-119.278961
21705.468750	-119.609947
21748.535156	-119.631645
21791.601563	-119.627396
21834.667969	-119.404060
21877.734375	-119.232292
21920.800781	-119.700516
21963.867188	-119.599983
22006.933594	-119.000366
