주파수 (Hz)	레벨 (dB)
43.066406	-34.302452
86.132813	-42.060299
129.199219	-33.855141
172.265625	-23.604637
215.332031	-16.804245
258.398438	-15.094700
301.464844	-19.149166
344.531250	-17.561623
387.597656	-16.381884
430.664063	-20.381754
473.730469	-22.393003
516.796875	-22.727970
559.863281	-23.675985
602.929688	-24.367281
645.996094	-21.468899
689.062500	-19.970701
732.128906	-21.552862
775.195313	-23.614639
818.261719	-23.786119
861.328125	-23.899174
904.394531	-23.406137
947.460938	-24.854130
990.527344	-29.517597
1033.593750	-31.871378
1076.660156	-32.760586
1119.726563	-32.882664
1162.792969	-32.680130
1205.859375	-33.938305
1248.925781	-33.916676
1291.992188	-34.009354
1335.058594	-33.429302
1378.125000	-35.051083
1421.191406	-37.165451
1464.257813	-35.469257
1507.324219	-35.352116
1550.390625	-36.534454
1593.457031	-37.204662
1636.523438	-35.007973
1679.589844	-32.712555
1722.656250	-33.714680
1765.722656	-34.485783
1808.789063	-35.579205
1851.855469	-35.001263
1894.921875	-35.679443
1937.988281	-37.993767
1981.054688	-37.572678
2024.121094	-36.609081
2067.187500	-35.720821
2110.253906	-34.535690
2153.320313	-34.469624
2196.386719	-35.380428
2239.453125	-36.980915
2282.519531	-38.147194
2325.585938	-36.890644
2368.652344	-35.891270
2411.718750	-36.448265
2454.785156	-36.800610
2497.851563	-35.096981
2540.917969	-34.946644
2583.984375	-35.838787
2627.050781	-33.815762
2670.117188	-33.057014
2713.183594	-37.344795
2756.250000	-40.424274
2799.316406	-40.444603
2842.382813	-40.397968
2885.449219	-41.168610
2928.515625	-40.981014
2971.582031	-39.778385
3014.648438	-38.311234
3057.714844	-38.197380
3100.781250	-38.288422
3143.847656	-39.102173
3186.914063	-40.198471
3229.980469	-41.220329
3273.046875	-41.214256
3316.113281	-41.268078
3359.179688	-41.435303
3402.246094	-39.040512
3445.312500	-38.790970
3488.378906	-43.926395
3531.445313	-45.538841
3574.511719	-44.270298
3617.578125	-43.765942
3660.644531	-45.875824
3703.710938	-45.419876
3746.777344	-44.266205
3789.843750	-44.886021
3832.910156	-47.067871
3875.976563	-46.204865
3919.042969	-45.948479
3962.109375	-45.995190
4005.175781	-46.870758
4048.242188	-47.009628
4091.308594	-46.950836
4134.375000	-44.918995
4177.441406	-43.159401
4220.507813	-42.081276
4263.574219	-42.121880
4306.640625	-41.880161
4349.707031	-41.108383
4392.773438	-40.813332
4435.839844	-40.658825
4478.906250	-40.843361
4521.972656	-42.957020
4565.039063	-43.141670
4608.105469	-44.034779
