주파수 (Hz)	레벨 (dB)
43.066406	-34.418171
86.132813	-40.545689
129.199219	-30.777779
172.265625	-22.491272
215.332031	-19.103540
258.398438	-17.700663
301.464844	-17.517618
344.531250	-18.833452
387.597656	-20.593309
430.664063	-21.399429
473.730469	-24.939146
516.796875	-26.957148
559.863281	-27.628860
602.929688	-25.816288
645.996094	-23.633936
689.062500	-25.350935
732.128906	-27.515795
775.195313	-27.485464
818.261719	-26.330374
861.328125	-29.039650
904.394531	-28.892092
947.460938	-27.633169
990.527344	-29.482027
1033.593750	-31.957933
1076.660156	-34.295914
1119.726563	-33.599770
1162.792969	-32.173489
1205.859375	-34.207310
1248.925781	-33.132465
1291.992188	-31.302116
1335.058594	-31.258402
1378.125000	-34.301060
1421.191406	-37.435299
1464.257813	-37.946358
1507.324219	-37.744576
1550.390625	-32.666744
1593.457031	-30.274632
1636.523438	-35.245289
1679.589844	-39.184299
1722.656250	-40.104813
1765.722656	-41.088669
1808.789063	-41.025928
1851.855469	-41.200386
1894.921875	-41.280697
1937.988281	-41.605225
1981.054688	-41.786640
2024.121094	-40.131584
2067.187500	-38.539673
2110.253906	-39.323296
2153.320313	-40.519836
2196.386719	-40.865398
2239.453125	-41.565594
2282.519531	-41.967850
2325.585938	-41.088512
2368.652344	-40.417305
2411.718750	-39.629372
2454.785156	-39.873047
2497.851563	-42.473751
2540.917969	-41.613586
2583.984375	-40.827084
2627.050781	-42.045395
2670.117188	-42.325760
2713.183594	-43.843037
2756.250000	-43.464432
2799.316406	-43.927685
2842.382813	-43.149876
2885.449219	-43.745567
2928.515625	-44.221073
2971.582031	-44.055660
3014.648438	-44.749176
3057.714844	-43.736320
3100.781250	-43.210655
3143.847656	-42.626816
3186.914063	-40.990768
3229.980469	-40.901745
3273.046875	-41.333214
3316.113281	-43.655602
3359.179688	-45.637257
3402.246094	-46.100296
3445.312500	-46.177307
3488.378906	-47.371479
3531.445313	-48.129990
3574.511719	-48.243073
3617.578125	-47.502949
3660.644531	-47.423653
3703.710938	-47.415737
3746.777344	-47.490120
3789.843750	-47.553707
3832.910156	-47.041889
3875.976563	-48.311344
3919.042969	-47.999924
3962.109375	-47.835220
4005.175781	-46.316822
4048.242188	-45.144485
4091.308594	-45.511951
4134.375000	-45.045059
4177.441406	-44.307922
4220.507813	-44.137299
4263.574219	-44.092419
4306.640625	-43.869755
4349.707031	-43.757774
4392.773438	-43.727291
4435.839844	-43.232212
4478.906250	-42.386192
4521.972656	-44.258320
4565.039063	-46.307941
4608.105469	-48.113510
4651.171875	-49.412769
4694.238281	-49.617287
4737.304688	-50.070862
4780.371094	-48.608940
4823.437500	-46.747791
4866.503906	-47.037964
4909.570313	-46.450428
4952.636719	-44.963978
4995.703125	-47.165035
5038.769531	-48.553852
5081.835938	-48.689339
5124.902344	-49.227139
5167.968750	-49.726601
5211.035156	-50.876278
5254.101563	-51.561947
5297.167969	-51.771381
5340.234375	-53.583546
5383.300781	-54.314114
5426.367188	-53.815403
5469.433594	-54.395287
5512.500000	-53.601196
5555.566406	-54.103985
5598.632813	-53.949715
5641.699219	-53.899006
5684.765625	-52.243439
5727.832031	-52.165970
5770.898438	-52.728046
5813.964844	-52.748463
5857.031250	-51.358440
5900.097656	-49.863914
5943.164063	-51.446232
5986.230469	-51.456936
6029.296875	-52.089237
6072.363281	-50.774883
6115.429688	-50.483356
6158.496094	-49.554520
6201.562500	-49.964718
6244.628906	-51.253170
6287.695313	-49.683495
6330.761719	-46.963211
6373.828125	-43.869648
6416.894531	-44.704964
6459.960938	-46.603703
6503.027344	-45.392715
6546.093750	-45.540012
6589.160156	-45.147350
6632.226563	-46.189945
6675.292969	-45.189507
6718.359375	-45.572029
6761.425781	-46.974148
6804.492188	-47.324558
6847.558594	-46.076874
6890.625000	-44.927109
6933.691406	-44.947430
6976.757813	-45.375393
7019.824219	-45.316475
7062.890625	-44.571701
7105.957031	-44.573662
7149.023438	-45.250034
7192.089844	-46.948372
7235.156250	-45.803741
7278.222656	-43.984074
7321.289063	-42.293686
7364.355469	-39.878429
7407.421875	-40.326237
7450.488281	-41.379841
7493.554688	-41.406769
7536.621094	-41.090752
7579.687500	-40.855297
7622.753906	-42.530857
7665.820313	-42.272942
7708.886719	-41.201485
7751.953125	-41.108166
7795.019531	-44.180325
7838.085938	-41.758301
7881.152344	-39.638893
7924.218750	-40.579659
7967.285156	-41.742958
8010.351563	-42.662823
8053.417969	-41.380215
8096.484375	-39.944790
8139.550781	-40.771149
8182.617188	-42.358719
8225.683594	-41.014828
8268.750000	-40.402504
8311.816406	-39.110676
8354.882813	-39.512531
8397.949219	-40.259518
8441.015625	-40.725430
8484.082031	-41.586700
8527.148438	-41.669582
8570.214844	-41.077484
8613.281250	-40.380283
8656.347656	-41.101238
8699.414063	-40.929371
8742.480469	-39.881130
8785.546875	-40.486408
8828.613281	-41.265236
8871.679688	-39.220722
8914.746094	-38.071873
8957.812500	-38.302837
9000.878906	-39.383087
9043.945313	-39.488056
9087.011719	-40.583958
9130.078125	-37.683735
9173.144531	-39.478168
9216.210938	-39.063667
9259.277344	-40.007030
9302.343750	-41.789665
9345.410156	-40.572578
9388.476563	-40.976971
9431.542969	-40.929516
9474.609375	-41.006531
9517.675781	-43.992748
9560.742188	-44.537464
9603.808594	-45.019085
9646.875000	-43.196011
9689.941406	-41.438931
9733.007813	-42.149807
9776.074219	-43.111485
9819.140625	-43.251392
9862.207031	-43.228050
9905.273438	-42.385620
9948.339844	-42.058170
9991.406250	-41.395767
10034.472656	-40.985153
10077.539063	-42.738224
10120.605469	-42.991859
10163.671875	-43.424736
10206.738281	-43.508102
10249.804688	-43.016048
10292.871094	-43.332150
10335.937500	-40.841671
10379.003906	-41.574772
10422.070313	-39.346939
10465.136719	-39.369141
10508.203125	-39.407074
10551.269531	-39.140358
10594.335938	-38.311356
10637.402344	-39.425411
10680.468750	-40.186954
10723.535156	-42.174427
10766.601563	-41.816216
10809.667969	-42.895912
10852.734375	-43.033756
10895.800781	-44.632603
10938.867188	-45.633530
10981.933594	-45.509014
11025.000000	-44.853893
11068.066406	-43.006966
11111.132813	-43.888676
11154.199219	-46.844685
11197.265625	-45.924988
11240.332031	-45.424938
11283.398438	-46.013420
11326.464844	-46.168282
11369.531250	-47.244953
11412.597656	-49.222546
11455.664063	-47.760040
11498.730469	-46.290726
11541.796875	-46.177574
11584.863281	-47.047020
11627.929688	-48.299961
11670.996094	-47.895214
11714.062500	-46.842102
11757.128906	-47.454193
11800.195313	-47.715267
11843.261719	-47.883438
11886.328125	-48.113136
11929.394531	-48.412025
11972.460938	-48.188824
12015.527344	-48.941128
12058.593750	-48.796345
12101.660156	-47.898731
12144.726563	-48.778690
12187.792969	-50.202782
12230.859375	-50.040607
12273.925781	-48.914169
12316.992188	-48.696518
12360.058594	-47.795601
12403.125000	-48.755516
12446.191406	-49.904209
12489.257813	-49.049355
12532.324219	-49.613617
12575.390625	-48.949184
12618.457031	-49.389500
12661.523438	-50.740791
12704.589844	-49.772770
12747.656250	-49.635529
12790.722656	-50.015572
12833.789063	-50.179779
12876.855469	-49.240875
12919.921875	-50.411003
12962.988281	-52.612957
13006.054688	-51.464767
13049.121094	-51.239616
13092.187500	-51.517704
13135.253906	-53.589687
13178.320313	-53.927124
13221.386719	-53.130642
13264.453125	-51.804871
13307.519531	-51.676708
13350.585938	-52.153400
13393.652344	-53.237179
13436.718750	-51.033558
13479.785156	-51.154720
13522.851563	-53.933960
13565.917969	-54.441139
13608.984375	-52.108917
13652.050781	-50.805965
13695.117188	-50.649429
13738.183594	-52.360783
13781.250000	-51.207863
13824.316406	-51.337719
13867.382813	-51.877579
13910.449219	-53.573971
13953.515625	-54.647987
13996.582031	-54.272854
14039.648438	-53.872284
14082.714844	-53.011940
14125.781250	-52.822914
14168.847656	-54.651875
14211.914063	-54.229504
14254.980469	-53.872139
14298.046875	-53.850552
14341.113281	-52.369350
14384.179688	-52.459229
14427.246094	-53.222458
14470.312500	-53.221081
14513.378906	-54.150574
14556.445313	-54.800758
14599.511719	-56.294235
14642.578125	-57.630054
14685.644531	-55.496395
14728.710938	-55.122551
14771.777344	-55.051388
14814.843750	-53.497593
14857.910156	-55.436314
14900.976563	-56.812679
14944.042969	-56.977566
14987.109375	-59.484570
15030.175781	-67.984756
15073.242188	-75.362640
15116.308594	-78.792496
15159.375000	-83.432236
15202.441406	-91.071152
15245.507813	-95.159943
15288.574219	-95.352859
15331.640625	-95.232277
15374.707031	-95.275475
15417.773438	-95.651573
15460.839844	-95.888847
15503.906250	-95.779091
15546.972656	-95.413658
15590.039063	-95.246910
15633.105469	-95.446419
15676.171875	-95.751839
15719.238281	-96.147888
15762.304688	-96.670738
15805.371094	-97.336121
15848.437500	-98.198898
15891.503906	-99.094742
15934.570313	-99.725311
15977.636719	-100.724777
16020.703125	-101.843018
16063.769531	-102.406624
16106.835938	-103.090057
16149.902344	-104.142273
16192.968750	-105.522652
16236.035156	-107.101898
16279.101563	-107.577133
16322.167969	-106.979599
16365.234375	-106.338081
16408.300781	-105.904892
16451.367188	-106.142723
16494.433594	-107.102036
16537.500000	-108.948700
16580.566406	-111.586639
16623.632813	-113.996422
16666.699219	-116.500420
16709.765625	-117.088913
16752.832031	-115.715370
16795.898438	-115.530426
16838.964844	-116.832253
16882.031250	-118.045029
16925.097656	-118.359863
16968.164063	-117.851921
17011.230469	-117.957359
17054.296875	-117.938545
17097.363281	-117.221977
17140.429688	-116.956543
17183.496094	-117.538841
17226.562500	-118.422791
17269.628906	-118.224861
17312.695313	-117.836479
17355.761719	-117.937775
17398.828125	-118.246185
17441.894531	-117.693062
17484.960938	-117.279930
17528.027344	-117.694221
17571.093750	-117.786705
17614.160156	-118.295036
17657.226563	-118.284599
17700.292969	-118.076027
17743.359375	-118.005569
17786.425781	-117.591248
17829.492188	-117.418007
17872.558594	-117.798042
17915.625000	-118.234283
17958.691406	-118.542152
18001.757813	-118.758522
18044.824219	-118.661545
18087.890625	-118.011017
18130.957031	-117.842163
18174.023438	-118.198105
18217.089844	-118.797287
18260.156250	-118.457054
18303.222656	-118.556664
18346.289063	-118.486069
18389.355469	-118.680046
18432.421875	-118.625839
18475.488281	-118.018105
18518.554688	-117.895737
18561.621094	-118.405342
18604.687500	-118.822380
18647.753906	-118.359474
18690.820313	-118.253860
18733.886719	-118.396729
18776.953125	-118.781631
18820.019531	-118.657822
18863.085938	-118.572182
18906.152344	-118.938385
18949.218750	-118.926155
18992.285156	-118.653732
19035.351563	-118.368828
19078.417969	-118.338554
19121.484375	-118.393082
19164.550781	-118.317719
19207.617188	-118.310883
19250.683594	-117.972023
19293.750000	-118.581467
19336.816406	-118.766548
