주파수 (Hz)	레벨 (dB)
43.066406	-24.242079
86.132813	-26.009695
129.199219	-28.914141
172.265625	-27.639349
215.332031	-25.914261
258.398438	-24.444607
301.464844	-23.627338
344.531250	-25.849768
387.597656	-28.167994
430.664063	-28.883715
473.730469	-29.558052
516.796875	-27.399199
559.863281	-27.405743
602.929688	-24.005156
645.996094	-21.816395
689.062500	-21.398350
732.128906	-18.854588
775.195313	-14.921089
818.261719	-11.309059
861.328125	-10.053010
904.394531	-7.792762
947.460938	-5.374813
990.527344	-1.633784
1033.593750	-0.094110
1076.660156	-2.461598
1119.726563	-7.624152
1162.792969	-10.802787
1205.859375	-14.983180
1248.925781	-16.490894
1291.992188	-16.666487
1335.058594	-18.902050
1378.125000	-21.146315
1421.191406	-19.862732
1464.257813	-16.468674
1507.324219	-12.125411
1550.390625	-11.035398
1593.457031	-12.104548
1636.523438	-14.002014
1679.589844	-15.531253
1722.656250	-16.690855
1765.722656	-16.437944
1808.789063	-15.717662
1851.855469	-15.822363
1894.921875	-15.961003
1937.988281	-13.013491
1981.054688	-14.339084
2024.121094	-15.356387
2067.187500	-16.953760
2110.253906	-20.190245
2153.320313	-20.437613
2196.386719	-22.276409
2239.453125	-21.410952
2282.519531	-23.170019
2325.585938	-26.505255
2368.652344	-26.625443
2411.718750	-28.437878
2454.785156	-30.135532
2497.851563	-29.044622
2540.917969	-29.245411
2583.984375	-30.325920
2627.050781	-29.457903
2670.117188	-26.889091
2713.183594	-27.208681
2756.250000	-26.093140
2799.316406	-25.578352
2842.382813	-24.378365
2885.449219	-23.707710
2928.515625	-22.797375
2971.582031	-21.203335
3014.648438	-20.706089
3057.714844	-20.248976
3100.781250	-21.376534
3143.847656	-22.773182
3186.914063	-23.688957
3229.980469	-24.688448
3273.046875	-25.312353
3316.113281	-25.110031
3359.179688	-27.198620
3402.246094	-29.087002
3445.312500	-30.154436
3488.378906	-29.661524
3531.445313	-28.617130
3574.511719	-28.264778
3617.578125	-27.045729
3660.644531	-25.302109
3703.710938	-24.885546
3746.777344	-25.139723
3789.843750	-24.904089
3832.910156	-22.932671
3875.976563	-19.063921
3919.042969	-18.495066
3962.109375	-20.813089
4005.175781	-22.573450
4048.242188	-21.797085
4091.308594	-20.413593
4134.375000	-22.967707
4177.441406	-25.148460
4220.507813	-27.165905
4263.574219	-27.913940
4306.640625	-28.098570
4349.707031	-28.384516
4392.773438	-28.817806
4435.839844	-31.053274
4478.906250	-31.057919
4521.972656	-29.527988
4565.039063	-28.873878
4608.105469	-29.636761
4651.171875	-31.042814
4694.238281	-32.669910
4737.304688	-31.454037
4780.371094	-29.776978
4823.437500	-27.751738
4866.503906	-26.003397
4909.570313	-26.310617
4952.636719	-28.866028
4995.703125	-30.403603
5038.769531	-31.000454
5081.835938	-29.189083
5124.902344	-28.345385
5167.968750	-28.776987
5211.035156	-29.905609
5254.101563	-30.769302
5297.167969	-32.296783
5340.234375	-33.845486
5383.300781	-33.649792
5426.367188	-33.872749
5469.433594	-33.334461
5512.500000	-33.576229
5555.566406	-33.658581
5598.632813	-32.628914
5641.699219	-33.844574
5684.765625	-33.722614
5727.832031	-33.055431
5770.898438	-32.489979
5813.964844	-28.607805
5857.031250	-28.068167
5900.097656	-27.352459
5943.164063	-27.791861
5986.230469	-30.116083
6029.296875	-29.684559
6072.363281	-29.036724
6115.429688	-28.844671
6158.496094	-29.773449
6201.562500	-31.896154
6244.628906	-32.632263
6287.695313	-33.829498
6330.761719	-34.089798
6373.828125	-34.158257
6416.894531	-33.615669
6459.960938	-33.922440
6503.027344	-35.670418
6546.093750	-35.675957
6589.160156	-34.775124
6632.226563	-34.827274
6675.292969	-35.621620
6718.359375	-35.541115
6761.425781	-33.064468
6804.492188	-30.813946
6847.558594	-30.690624
6890.625000	-30.950785
6933.691406	-33.523705
6976.757813	-35.176971
7019.824219	-35.349953
7062.890625	-35.725063
7105.957031	-35.611748
7149.023438	-35.118553
7192.089844	-35.869884
7235.156250	-35.941990
7278.222656	-35.852341
7321.289063	-36.065369
7364.355469	-38.325836
7407.421875	-38.262280
7450.488281	-38.143505
7493.554688	-38.948318
7536.621094	-39.069958
7579.687500	-38.647434
7622.753906	-38.656921
7665.820313	-38.682011
7708.886719	-36.898960
