주파수 (Hz)	레벨 (dB)
43.066406	-71.092346
86.132813	-71.950882
129.199219	-72.483826
172.265625	-71.808426
215.332031	-69.071709
258.398438	-70.940216
301.464844	-74.652367
344.531250	-71.817596
387.597656	-66.520683
430.664063	-59.176205
473.730469	-60.001427
516.796875	-68.545685
559.863281	-60.184647
602.929688	-60.796310
645.996094	-69.783218
689.062500	-71.406342
732.128906	-66.573853
775.195313	-63.043056
818.261719	-63.726997
861.328125	-67.413704
904.394531	-63.593239
947.460938	-62.891346
990.527344	-60.654919
1033.593750	-56.491611
1076.660156	-51.371838
1119.726563	-44.343910
1162.792969	-40.796158
1205.859375	-39.403618
1248.925781	-39.926189
1291.992188	-43.320084
1335.058594	-45.791145
1378.125000	-46.962360
1421.191406	-45.831036
1464.257813	-49.807201
1507.324219	-50.108173
1550.390625	-48.282387
1593.457031	-49.888329
1636.523438	-49.951580
1679.589844	-49.653595
1722.656250	-46.519463
1765.722656	-45.611816
1808.789063	-47.878956
1851.855469	-48.035877
1894.921875	-44.475754
1937.988281	-45.539608
1981.054688	-44.571770
2024.121094	-38.486992
2067.187500	-36.799892
2110.253906	-36.895039
2153.320313	-38.385254
2196.386719	-40.053623
2239.453125	-41.366390
2282.519531	-38.431370
2325.585938	-34.206936
2368.652344	-32.343735
2411.718750	-34.628445
2454.785156	-32.914436
2497.851563	-30.283293
2540.917969	-32.315426
2583.984375	-36.534088
2627.050781	-34.013500
2670.117188	-31.661451
2713.183594	-27.748177
2756.250000	-28.501507
2799.316406	-29.761812
2842.382813	-29.022886
2885.449219	-29.848261
2928.515625	-28.052963
2971.582031	-25.124613
3014.648438	-23.432398
3057.714844	-24.509157
3100.781250	-22.165947
3143.847656	-19.253336
3186.914063	-20.686468
3229.980469	-23.900076
3273.046875	-26.332388
3316.113281	-29.609283
3359.179688	-31.473776
3402.246094	-35.997261
3445.312500	-40.834862
3488.378906	-44.523479
3531.445313	-43.114117
3574.511719	-42.999664
3617.578125	-46.055988
3660.644531	-49.684052
3703.710938	-50.982143
3746.777344	-51.307545
3789.843750	-52.492149
3832.910156	-57.160301
3875.976563	-55.840935
3919.042969	-55.193668
3962.109375	-56.980942
4005.175781	-57.159424
4048.242188	-57.364849
4091.308594	-55.997116
4134.375000	-56.548908
4177.441406	-58.061020
4220.507813	-57.032227
4263.574219	-57.704597
4306.640625	-58.879726
4349.707031	-56.977959
4392.773438	-55.992512
4435.839844	-56.606625
4478.906250	-57.750931
4521.972656	-57.585487
4565.039063	-53.362194
4608.105469	-50.952694
4651.171875	-54.072769
4694.238281	-56.280560
4737.304688	-53.313118
4780.371094	-50.874363
4823.437500	-53.536884
4866.503906	-56.013691
4909.570313	-54.585350
4952.636719	-52.249741
4995.703125	-51.165283
5038.769531	-51.265533
5081.835938	-50.891987
5124.902344	-50.851868
5167.968750	-50.806938
5211.035156	-49.338551
5254.101563	-48.558186
5297.167969	-47.864395
5340.234375	-48.303638
5383.300781	-49.242298
5426.367188	-48.356956
5469.433594	-47.017525
5512.500000	-47.388367
5555.566406	-48.746319
5598.632813	-48.684586
5641.699219	-46.348335
5684.765625	-47.091106
5727.832031	-48.150707
5770.898438	-47.161888
5813.964844	-47.158459
5857.031250	-49.889381
5900.097656	-52.020126
5943.164063	-51.900051
5986.230469	-49.351200
6029.296875	-48.187988
6072.363281	-48.689499
6115.429688	-48.338612
6158.496094	-45.169201
6201.562500	-44.348866
6244.628906	-44.564079
6287.695313	-44.452076
6330.761719	-42.715637
6373.828125	-43.578453
6416.894531	-44.251163
6459.960938	-46.682743
6503.027344	-50.303520
6546.093750	-50.881924
6589.160156	-51.345619
6632.226563	-54.522194
6675.292969	-59.867020
6718.359375	-60.007324
6761.425781	-58.730274
6804.492188	-59.608776
6847.558594	-62.290901
6890.625000	-62.301884
6933.691406	-61.425056
6976.757813	-61.742912
7019.824219	-64.882782
7062.890625	-66.200127
7105.957031	-65.955925
7149.023438	-66.887329
7192.089844	-66.739204
7235.156250	-68.891747
7278.222656	-68.985588
7321.289063	-68.046005
7364.355469	-67.159149
7407.421875	-69.119202
7450.488281	-71.919266
7493.554688	-72.379761
7536.621094	-71.369873
7579.687500	-71.670532
7622.753906	-70.473129
7665.820313	-70.475334
7708.886719	-70.794823
7751.953125	-69.613075
7795.019531	-70.866447
7838.085938	-75.184280
7881.152344	-76.039108
7924.218750	-75.198280
7967.285156	-76.644173
8010.351563	-75.781021
8053.417969	-76.396156
8096.484375	-74.453308
8139.550781	-73.942268
8182.617188	-76.368019
8225.683594	-72.385788
8268.750000	-68.063026
8311.816406	-67.843369
8354.882813	-67.785507
8397.949219	-66.150002
8441.015625	-65.886139
8484.082031	-64.660225
8527.148438	-64.531311
8570.214844	-64.950424
8613.281250	-64.196953
8656.347656	-62.831757
8699.414063	-63.527691
8742.480469	-62.439445
8785.546875	-61.536854
8828.613281	-62.821846
8871.679688	-63.438038
8914.746094	-62.092564
8957.812500	-61.163673
9000.878906	-62.604572
9043.945313	-63.086056
9087.011719	-62.802464
9130.078125	-62.935020
9173.144531	-62.320904
9216.210938	-60.457050
9259.277344	-60.440720
9302.343750	-60.278610
9345.410156	-59.874451
9388.476563	-57.966919
9431.542969	-58.414001
9474.609375	-57.760109
9517.675781	-55.012596
9560.742188	-54.699188
9603.808594	-54.937656
9646.875000	-55.022976
9689.941406	-56.340218
9733.007813	-57.312965
9776.074219	-59.807869
9819.140625	-61.846970
9862.207031	-62.582363
9905.273438	-62.873596
9948.339844	-62.326241
9991.406250	-63.882469
10034.472656	-64.835968
10077.539063	-67.074425
10120.605469	-68.596306
10163.671875	-68.695663
10206.738281	-69.111740
10249.804688	-72.302498
10292.871094	-71.718636
10335.937500	-73.405144
10379.003906	-76.450653
10422.070313	-78.572502
10465.136719	-77.964928
10508.203125	-77.967529
10551.269531	-77.584175
10594.335938	-75.898880
10637.402344	-77.251427
10680.468750	-79.869225
10723.535156	-83.254143
10766.601563	-84.411598
10809.667969	-84.733917
10852.734375	-82.980835
10895.800781	-81.030464
10938.867188	-81.925362
10981.933594	-85.573410
11025.000000	-85.096931
11068.066406	-83.908257
11111.132813	-84.568161
11154.199219	-82.534004
11197.265625	-82.063568
11240.332031	-82.244614
11283.398438	-82.564507
11326.464844	-81.744614
11369.531250	-80.092796
11412.597656	-80.637642
11455.664063	-82.514404
11498.730469	-78.255363
11541.796875	-77.315315
11584.863281	-77.586945
