주파수 (Hz)	레벨 (dB)
43.066406	-58.889194
86.132813	-60.638447
129.199219	-58.197666
172.265625	-54.615593
215.332031	-56.192379
258.398438	-59.016228
301.464844	-60.179108
344.531250	-58.320232
387.597656	-53.535782
430.664063	-52.825623
473.730469	-52.879074
516.796875	-53.935101
559.863281	-51.022388
602.929688	-47.993397
645.996094	-47.081223
689.062500	-43.182697
732.128906	-38.568489
775.195313	-32.395374
818.261719	-28.425613
861.328125	-26.299809
904.394531	-21.788427
947.460938	-22.900173
990.527344	-26.329630
1033.593750	-30.948334
1076.660156	-26.056692
1119.726563	-22.940397
1162.792969	-26.647070
1205.859375	-30.923523
1248.925781	-33.199562
1291.992188	-35.700069
1335.058594	-38.054871
1378.125000	-38.355579
1421.191406	-38.279640
1464.257813	-32.575069
1507.324219	-29.248154
1550.390625	-27.180758
1593.457031	-25.254330
1636.523438	-22.350512
1679.589844	-20.126810
1722.656250	-20.255047
1765.722656	-21.128017
1808.789063	-16.189175
1851.855469	-13.052047
1894.921875	-13.588348
1937.988281	-12.496574
1981.054688	-10.635514
2024.121094	-9.191385
2067.187500	-7.790039
2110.253906	-6.074073
2153.320313	-4.892639
2196.386719	-6.732788
2239.453125	-17.498741
2282.519531	-23.694101
2325.585938	-24.251017
2368.652344	-29.945780
2411.718750	-34.575401
2454.785156	-35.307507
2497.851563	-36.761002
2540.917969	-38.017761
2583.984375	-40.442593
2627.050781	-41.393944
2670.117188	-41.386955
2713.183594	-42.394169
2756.250000	-43.258511
2799.316406	-43.416142
2842.382813	-45.042286
2885.449219	-45.762608
2928.515625	-45.482777
2971.582031	-41.552322
3014.648438	-40.388363
3057.714844	-42.046135
3100.781250	-43.542961
3143.847656	-42.456825
3186.914063	-41.863373
3229.980469	-40.807266
3273.046875	-40.515961
3316.113281	-42.091572
3359.179688	-43.044342
3402.246094	-44.114704
3445.312500	-45.695381
3488.378906	-42.467091
3531.445313	-42.002731
3574.511719	-43.543770
3617.578125	-39.444386
3660.644531	-32.537975
3703.710938	-29.562204
3746.777344	-28.940187
3789.843750	-25.729757
3832.910156	-23.983820
3875.976563	-21.072927
3919.042969	-20.582911
3962.109375	-21.071547
4005.175781	-20.696447
4048.242188	-20.990263
4091.308594	-17.575718
4134.375000	-15.706056
4177.441406	-17.066088
4220.507813	-16.492609
4263.574219	-17.595602
4306.640625	-18.532316
4349.707031	-16.733986
4392.773438	-20.145166
4435.839844	-32.659344
4478.906250	-38.787769
4521.972656	-40.631485
4565.039063	-45.163071
4608.105469	-46.624928
4651.171875	-46.980282
4694.238281	-47.496964
4737.304688	-48.130375
4780.371094	-45.511650
4823.437500	-44.755806
4866.503906	-44.585796
4909.570313	-44.094330
4952.636719	-42.730438
4995.703125	-42.518814
5038.769531	-42.368084
5081.835938	-42.819862
5124.902344	-43.727009
5167.968750	-44.586433
5211.035156	-41.755840
5254.101563	-42.584747
5297.167969	-41.620304
5340.234375	-42.594921
5383.300781	-43.041172
5426.367188	-42.166660
5469.433594	-38.828445
5512.500000	-36.665630
5555.566406	-36.326061
5598.632813	-36.216335
5641.699219	-36.301613
5684.765625	-31.581425
5727.832031	-29.511015
5770.898438	-30.952656
5813.964844	-29.872869
5857.031250	-30.176744
5900.097656	-31.181311
5943.164063	-29.248112
5986.230469	-26.164879
6029.296875	-25.391188
6072.363281	-24.648983
6115.429688	-24.299608
6158.496094	-23.529518
6201.562500	-23.323092
6244.628906	-23.786903
6287.695313	-23.478722
6330.761719	-22.955244
6373.828125	-23.766403
6416.894531	-24.481895
6459.960938	-25.979000
6503.027344	-27.014496
6546.093750	-27.038649
6589.160156	-31.968407
6632.226563	-41.164852
6675.292969	-42.643696
6718.359375	-42.710873
6761.425781	-44.897144
6804.492188	-47.334702
6847.558594	-44.527576
6890.625000	-43.283020
6933.691406	-45.401245
6976.757813	-46.378082
7019.824219	-43.500893
7062.890625	-44.674850
7105.957031	-44.054977
7149.023438	-44.770630
7192.089844	-46.405754
7235.156250	-47.599186
7278.222656	-47.055721
7321.289063	-48.000923
7364.355469	-48.251968
7407.421875	-47.892647
7450.488281	-48.384666
7493.554688	-48.130138
7536.621094	-48.610031
7579.687500	-45.640606
7622.753906	-46.134567
7665.820313	-52.112278
7708.886719	-50.528790
7751.953125	-50.283043
7795.019531	-52.575432
7838.085938	-54.921902
7881.152344	-54.710857
7924.218750	-53.944653
7967.285156	-53.186268
8010.351563	-52.079906
8053.417969	-52.423569
8096.484375	-50.400078
8139.550781	-49.477146
8182.617188	-46.182522
8225.683594	-43.989792
8268.750000	-42.296371
8311.816406	-41.423042
8354.882813	-40.309719
8397.949219	-39.589569
8441.015625	-39.689972
8484.082031	-40.034630
8527.148438	-39.542412
